详情ID,姓名,来源链接,状态,失败分类,照片引用数,照片链接,照片文件,声明格式,实际格式,字节数,SHA-256,宽,高,来源批次,错误证据
94334,陈俐,https://www.gzbrain.cn/myzj/info_itemid_94334.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2024/11/20241125100414638.jpg?6ZmI5L+QLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/陈俐-神经内科-副主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,20332,f6300cd31889a72d8e00bb036bc93bd07f7ad0e382904a149a936a207af70170,275,436,FULL_FETCH,
803,成友军,https://www.gzbrain.cn/myzj/info_itemid_803.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190521100304156.jpg?5oiQ5Y+L5YabLeiTneW6lS5qcGc=,01_试点医院/广州医科大学附属脑科医院/照片/成友军-神经外科-副主任医师-广州医科大学附属脑科医院.png,jpg,png,79908,a10a649dae3e0852774d53b8111b30259582aab7cd28ee509788eba9478f7525,201,320,TRIAL_REUSE,
800,赖艺文,https://www.gzbrain.cn/myzj/info_itemid_800.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190508141911682.jpg?Ny3otZboibrmlocuanBn,01_试点医院/广州医科大学附属脑科医院/照片/赖艺文-慢性病科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,78789,66ab40063e8f134fd42df4677b29cef29478fe9bc87831d95f6af5e16cee5bec,295,413,FULL_FETCH,
799,邓文皓,https://www.gzbrain.cn/myzj/info_itemid_799.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190508141736352.jpg?Ny3pgpPmlofnmpMuanBn,01_试点医院/广州医科大学附属脑科医院/照片/邓文皓-慢性病科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,77836,01fc223dc84417fcb993279b3a36554023c75a504662727e45f8ade1bda3747b,295,413,FULL_FETCH,
15410,吴逢春,https://www.gzbrain.cn/myzj/info_itemid_15410.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/08/20190828174533689.png?5ZC06YCi5pilLnBuZw==,01_试点医院/广州医科大学附属脑科医院/照片/吴逢春-精神心理科-主任医师-广州医科大学附属脑科医院.png,png,png,122798,31696fd4431c2db278795ef3e19aca51f5f844ec15ebbd1053c64b8e2b6d9ace,415,623,FULL_FETCH,
795,卢林生,https://www.gzbrain.cn/myzj/info_itemid_795.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190508134920129.jpg?NS3ljaLmnpfnlJ8uanBn,01_试点医院/广州医科大学附属脑科医院/照片/卢林生-慢性病科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,86543,8e1cac6cd5876653a3bf55a757097fff0953488059d3b3e940d81796698fd74a,295,413,FULL_FETCH,
8611,周燕玲,https://www.gzbrain.cn/myzj/info_itemid_8611.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2020/09/20200902100626680.jpg?5b6u5L+h5Zu+54mHXzIwMjAwOTAyMTAwMDI1LmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/周燕玲-精神科-副主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,103727,1b6d1b6de68fc7769cecfe0b3f0f48c03fcd128b1708365db2caa8384c13b3db,464,516,FULL_FETCH,
100106,彭妙官,https://www.gzbrain.cn/myzj/info_itemid_100106.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2025/04/20250417170630017.jpg?5bm/6ISR6K+B5Lu254WnX+WJr+acrC5qcGc=,01_试点医院/广州医科大学附属脑科医院/照片/彭妙官-内分泌科-副主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,954574,80929a070621228295f0a59d2fcd6d8f6e6d938336545ac4c431d4153ae50e80,6000,7500,TRIAL_REUSE,
794,李一兰,https://www.gzbrain.cn/myzj/info_itemid_794.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190508134814089.jpg?NS3mnY7kuIDlhbAuanBn,01_试点医院/广州医科大学附属脑科医院/照片/李一兰-精神科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,76030,c15772ea4742fdc35592ed2aae295e615c8061483e0ff64f97e0e82cdde1b594,295,413,FULL_FETCH,
793,李淑云,https://www.gzbrain.cn/myzj/info_itemid_793.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2025/07/20250716101516086.png?5Zu+54mHIDEucG5n,01_试点医院/广州医科大学附属脑科医院/照片/李淑云-精神科-主任医师-广州医科大学附属脑科医院.png,png,png,140997,39c73ebf5b08b4772f4e813f1c5cd40584fc855d1fc3bca8248c38130ec9804a,596,877,FULL_FETCH,
895,邓永杰,https://www.gzbrain.cn/myzj/info_itemid_895.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2026/06/20260605171108684.png?6YKT5rC45p2w5Liq5Lq6566A5LuLOC5wbmc=,01_试点医院/广州医科大学附属脑科医院/照片/邓永杰-成人精神科-副主任医师-广州医科大学附属脑科医院.png,png,png,1732399,d640225911b51203d49195d674d65fdcd28112fd5c48bfb6487cf4bffe2b3943,545,793,FULL_FETCH,
114375,李毅,https://www.gzbrain.cn/myzj/info_itemid_114375.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2026/05/20260511082615626.png?5Zu+54mHMV9XUFPor4Hku7bnhacucG5n,01_试点医院/广州医科大学附属脑科医院/照片/李毅-神经内科-副主任医师-广州医科大学附属脑科医院.png,png,png,1005112,7aa6f6581bb5696d609382ac89dc7656795e53a4847c5ba6d266dd47232855ac,1267,1901,FULL_FETCH,
15538,陈晓东,https://www.gzbrain.cn/myzj/info_itemid_15538.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/08/20190828174102713.png?6ZmI5pmT5LicLnBuZw==,01_试点医院/广州医科大学附属脑科医院/照片/陈晓东-未标注-副主任医师-广州医科大学附属脑科医院.png,png,png,185478,99a8619821eca190a22bc96bcfc4f9a91fc627df1d31ebfbbb9c43b723261ae5,506,676,FULL_FETCH,
787,郭伟坚,https://www.gzbrain.cn/myzj/info_itemid_787.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190508132338291.jpg?My3pg63kvJ/lnZouanBn,01_试点医院/广州医科大学附属脑科医院/照片/郭伟坚-慢性病科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,83094,01d88762f440a1b024a3422e64a593294dae4bf02bae6721bc60b89ea41494aa,295,413,FULL_FETCH,
786,翟天一,https://www.gzbrain.cn/myzj/info_itemid_786.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190508132244471.jpg?My3nv5/lpKnkuIAuanBn,01_试点医院/广州医科大学附属脑科医院/照片/翟天一-慢性病科-副主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,83937,55c5d90365edb2f952262854f8c13c021b3b5194be57497ca54e9f508182b856,295,413,FULL_FETCH,
785,林虹,https://www.gzbrain.cn/myzj/info_itemid_785.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190508132010921.jpg?My3mnpfombkuanBn,01_试点医院/广州医科大学附属脑科医院/照片/林虹-精神科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,88753,750e20367cdb5d3df786bbd106b599a979e51a38d6a221523bf25913ebbcb5db,295,413,FULL_FETCH,
774,李佑辉,https://www.gzbrain.cn/myzj/info_itemid_774.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190520102801787.jpg?MjAxOTA1MDgwMDA0NDk1OTUuanBn,01_试点医院/广州医科大学附属脑科医院/照片/李佑辉-情感障碍科-副主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,957254,c1b9356a556d7cf85bb348e4942af48efab049aa895f235c0a500b66c5728e95,1165,1376,FULL_FETCH,
97867,缪庆喆,https://www.gzbrain.cn/myzj/info_itemid_97867.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2025/03/20250314144050013.png?57yqLnBuZw==,01_试点医院/广州医科大学附属脑科医院/照片/缪庆喆-精神科-主治医师-广州医科大学附属脑科医院.png,png,png,468785,55ea74afa89871aab3bf75e9f132ad3d1fc2c55ef4b97fa7a9fd3dc0800419a0,780,1134,FULL_FETCH,
773,李婷,https://www.gzbrain.cn/myzj/info_itemid_773.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190514172819378.jpg?5p2O5am3LmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/李婷-情感障碍科-副主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,226875,8e58e7b50b76bcd98329508784d32c992da642df1e92e9d82295abea2f7d4ae9,690,962,FULL_FETCH,
772,常青,https://www.gzbrain.cn/myzj/info_itemid_772.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190514174229312.jpg?5bi46Z2SLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/常青-情感障碍科-副主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,230171,8019cc4131f1adbe6d9ae938ff89115c6c83331a5398b93b90d0f7743287cb24,691,968,FULL_FETCH,
771,符卫仙,https://www.gzbrain.cn/myzj/info_itemid_771.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190514220729753.jpg?56ym5Y2r5LuZLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/符卫仙-情感障碍科-副主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,75600,73cca6a12c26a628f8d45ed1a7c0fba94a77ef082e2508a8261dcdbd973fb048,295,413,FULL_FETCH,
770,卢玮聪,https://www.gzbrain.cn/myzj/info_itemid_770.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190514180917756.jpg?5Y2i546u6IGqLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/卢玮聪-情感障碍科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,277781,e18d6c4366b6f289d5a63ad6531fc84ec511a014f43dbaa3b7a6f5014ea135c3,689,963,FULL_FETCH,
769,关靖,https://www.gzbrain.cn/myzj/info_itemid_769.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190521100341426.jpg?5YWz6Z2WLeiTneW6lS5qcGc=,01_试点医院/广州医科大学附属脑科医院/照片/关靖-情感障碍科-副主任医师-广州医科大学附属脑科医院.png,jpg,png,93231,d3f1363f85b880e082934436c4b801039ef4a14e7497811c6cc2bdc1b43f48e6,192,318,FULL_FETCH,
768,关力杰,https://www.gzbrain.cn/myzj/info_itemid_768.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190514220757593.jpg?5YWz5Yqb5p2wLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/关力杰-情感障碍科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,79602,728e7c0470945a3586fff153ea074a84d91449edf7042ef2cfde3817a85f09d6,295,413,FULL_FETCH,
767,郑施诗,https://www.gzbrain.cn/myzj/info_itemid_767.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190514175118322.jpg?6YOR5pa96K+XLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/郑施诗-情感障碍科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,210974,e6d2d436fd628a25c75279cdb5fe1700710a5944bacd41214d73401c6be8a166,691,966,FULL_FETCH,
766,李荷花,https://www.gzbrain.cn/myzj/info_itemid_766.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190514181942717.jpg?YmxhbmsyLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/李荷花-情感障碍科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,1147,42dac34e29cd304174e89e8552fadacd4a0380b9e3346b9f5c5ebf2393cb96fd,148,208,FULL_FETCH,
765,李莹珊,https://www.gzbrain.cn/myzj/info_itemid_765.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190514181659427.jpg?YmxhbmsyLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/李莹珊-情感障碍科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,1147,42dac34e29cd304174e89e8552fadacd4a0380b9e3346b9f5c5ebf2393cb96fd,148,208,FULL_FETCH,
764,张若曦,https://www.gzbrain.cn/myzj/info_itemid_764.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190514181246136.jpg?5byg6Iul5pumLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/张若曦-情感障碍科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,226477,dc11453c267701a1bcf78944025d0d8c7125b196c044d8e9f7e281d58126c5cf,690,972,FULL_FETCH,
90998,龙翔云,https://www.gzbrain.cn/myzj/info_itemid_90998.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2024/09/20240910090136383.jpg?aW1hZ2UwMDEuanBn,01_试点医院/广州医科大学附属脑科医院/照片/龙翔云-精神科-医师-广州医科大学附属脑科医院.jpg,jpg,jpg,1789966,501fb314071a5d5df7c53be1a57d66890d9e123fae21b8f93d4168829bc5a1e3,1731,2424,FULL_FETCH,
762,黄园园,https://www.gzbrain.cn/myzj/info_itemid_762.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190514180440526.jpg?6buE5Zut5ZutLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/黄园园-中医科-副主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,193212,dc8175ffd47dff9d1674f402a27dbaeabb0a916afc4f4b4047852252c688ae5c,691,972,FULL_FETCH,
100083,丁文华,https://www.gzbrain.cn/myzj/info_itemid_100083.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2025/04/20250417103840749.png?5LiB5paH5Y2OLnBuZw==,01_试点医院/广州医科大学附属脑科医院/照片/丁文华-成人精神科-主治医师-广州医科大学附属脑科医院.png,png,png,45342,cf7f19ec52fe126d8b8e1c0d66193326bd39e155584e30e01309057229edb5db,230,260,FULL_FETCH,
761,郑文静,https://www.gzbrain.cn/myzj/info_itemid_761.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190514175607333.jpg?6YOR5paH6Z2ZLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/郑文静-情感障碍科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,203128,5c157bab5b68374619c70c4ad1232c03ba503b45ee8437488556f3bf8f92e789,690,962,FULL_FETCH,
684,周超,https://www.gzbrain.cn/myzj/info_itemid_684.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/04/20190422170406837.jpg?5ZGo6LaFLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/周超-物质依赖科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,48908,491b5dabbb20938a9104ecf7373bd8e374e375b809781235ef2ba4fc3bd16af3,1080,1438,FULL_FETCH,
676,李苏义,https://www.gzbrain.cn/myzj/info_itemid_676.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190506180705137.jpg?5b6u5L+h5Zu+54mHXzIwMTkwNTA2MTc1MTQ2LmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/李苏义-儿少精神科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,36030,0f82035ae14f5f52d289a439d534805bae70955d043169f651e222a4a7cf2dbc,319,449,FULL_FETCH,
674,欧玉芬,https://www.gzbrain.cn/myzj/info_itemid_674.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2024/10/20241015150409575.png?5Zu+54mHMS5wbmc=,01_试点医院/广州医科大学附属脑科医院/照片/欧玉芬-儿少精神科-副主任医师-广州医科大学附属脑科医院.png,png,png,93622,6841704031954bcebdd8f038350ae4bacdfc31f8df43cf7a96f044c9be689175,295,413,FULL_FETCH,
877,程道猛,https://www.gzbrain.cn/myzj/info_itemid_877.html,失败留空,占位图,1,,,,,,,,,FULL_FETCH,"{""detection_feature"":""strict container references generic doctor_img1.jpg default"",""excluded_resource_examples"":[{""feature"":""strict container references generic doctor_img1.jpg default"",""reason"":""占位图"",""url"":""https://www.gzbrain.cn/uploadfiles/image/doctor_img1.jpg?ZG9jdG9yX2ltZzEuanBn""}],""observed_utc"":""2026-08-18T21:02:11Z"",""photo_reference_count"":1,""resource_urls"":[""https://www.gzbrain.cn/uploadfiles/image/doctor_img1.jpg?ZG9jdG9yX2ltZzEuanBn""],""template_signature"":"".single_con > .single_cn > .single-img > img[src]""}"
87814,陈贲,https://www.gzbrain.cn/myzj/info_itemid_87814.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2024/08/20240808171558675.jpg?aW1hZ2UwMDEuanBn,01_试点医院/广州医科大学附属脑科医院/照片/陈贲-老年神经科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,69948,e6f06b425133567da1a2663e00f7348a666916e6c979fe4d7b3215e4d0f13a0a,471,706,FULL_FETCH,
672,麦思茗,https://www.gzbrain.cn/myzj/info_itemid_672.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190510154544744.png?6bqm5oCd6IyXLnBuZw==,01_试点医院/广州医科大学附属脑科医院/照片/麦思茗-儿少精神科-主治医师-广州医科大学附属脑科医院.png,png,png,728123,49e11572178d22108eab12c032b45e876a6e5d9a9dd7c77a6717ec8e48a1bb68,1079,1569,FULL_FETCH,
664,王旭荣,https://www.gzbrain.cn/myzj/info_itemid_664.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190507082812378.jpg?546L5pet6I2jX+iTneW6lS5qcGc=,01_试点医院/广州医科大学附属脑科医院/照片/王旭荣-司法鉴定科-副主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,377460,ebfbf0183a8c8d65b6e07be71b71cc8fe53ccba3f409fda6040448b6588ceba6,1072,1500,FULL_FETCH,
660,陈夕圆,https://www.gzbrain.cn/myzj/info_itemid_660.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190508091838814.png?6ZmI5aSV5ZyGLnBuZw==,01_试点医院/广州医科大学附属脑科医院/照片/陈夕圆-精神科-主治医师-广州医科大学附属脑科医院.png,png,png,165967,c798e8fa10932988e6c5a75c360d69fcc48ad52878695ad5a6d91dc6c263a49f,260,350,FULL_FETCH,
38675,卢秋伶,https://www.gzbrain.cn/myzj/info_itemid_38675.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2022/01/20220129092637500.jpg?aW1hZ2UwMDEuanBn,01_试点医院/广州医科大学附属脑科医院/照片/卢秋伶-中医神志科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,10336,1a49e7c444ebda90d0a9954ea4f1437de5f7038219eb677ada13c201422d3533,247,331,FULL_FETCH,
561,徐文军,https://www.gzbrain.cn/myzj/info_itemid_561.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190507083727201.jpg?5b6Q5paH5YabLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/徐文军-心理科-副主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,11646846,eef393825403f18cf1384eefa96597957830a8549c4814b01ddc9b7efc1233c1,3024,3024,FULL_FETCH,
560,王治华,https://www.gzbrain.cn/myzj/info_itemid_560.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190507082902653.jpg?546L5rK75Y2OLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/王治华-司法鉴定科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,98392,ac7c6efbc721081135536142ec8550187dcf68462d040fc40f5703137d51415b,598,882,TRIAL_REUSE,
557,姜南,https://www.gzbrain.cn/myzj/info_itemid_557.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190521100416386.jpg?5aec5Y2XLeiTneW6lS5qcGc=,01_试点医院/广州医科大学附属脑科医院/照片/姜南-司法鉴定科-副主任医师-广州医科大学附属脑科医院.png,jpg,png,103658,4d4555fef922d94d15ac2b3b959bded41216c62f4cea6843feb284d9b2d35284,202,326,FULL_FETCH,
102037,沈峰,https://www.gzbrain.cn/myzj/info_itemid_102037.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190508122729161.jpg?5b6u5L+h5Zu+54mHXzIwMTkwNTA3MTY1MjIw5Ymv5pysX+WJr+acrOWJr+acrC5qcGc=,01_试点医院/广州医科大学附属脑科医院/照片/沈峰-康复科-副主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,109906,15898b8d1e158a7ba97ab05ec83d6f2c90d12186c9c74d4213c203070b769cc9,1113,1492,FULL_FETCH,
553,陈宇薇,https://www.gzbrain.cn/myzj/info_itemid_553.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190506180126764.jpg?5b6u5L+h5Zu+54mHXzIwMTkwNTA2MTc1ODM4LmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/陈宇薇-精神科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,78024,7574274a3d321bf663577682c8212edb82a80926ada06761cefa4a8a82f21cc2,1080,1570,FULL_FETCH,
101440,郭耀光,https://www.gzbrain.cn/myzj/info_itemid_101440.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190508122705601.jpg?6YOt6ICA5YWJ5Ymv5pys5Ymv5pysLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/郭耀光-康复科-副主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,44227,d8f3edf932b08f13a5e931ca8a38b72599fba85a009d9ce035c260bd7cc0c8cd,413,626,TRIAL_REUSE,
552,黄伟杰,https://www.gzbrain.cn/myzj/info_itemid_552.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190506174544590.jpg?5b6u5L+h5Zu+54mHXzIwMTkwNTA2MTcyMTE2LmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/黄伟杰-精神科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,35836,cabbe43cb97775d92b0899404749720c1c0f4036cddae9bfdfeedd803edb28a5,533,800,FULL_FETCH,
551,沈峰,https://www.gzbrain.cn/myzj/info_itemid_551.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190520165700030.jpg?5rKI5bOwLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/沈峰-康复科-副主任医师-广州医科大学附属脑科医院-551.jpg,jpg,jpg,109906,15898b8d1e158a7ba97ab05ec83d6f2c90d12186c9c74d4213c203070b769cc9,1113,1492,FULL_FETCH,
543,段肖玲,https://www.gzbrain.cn/myzj/info_itemid_543.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/04/20190425152140453.jpg?5q616IKW546yLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/段肖玲-精神科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,2053854,d9cfa36b2a71219e01c5aa193f3b1a860b4508bf6a66141dc81315c5696dc745,2000,2000,FULL_FETCH,
537,方雅秀,https://www.gzbrain.cn/myzj/info_itemid_537.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2025/03/20250312102518393.jpg?5pa56ZuF56eA5bel5L2c54WnLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/方雅秀-神经内科-主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,1593585,92d1c2de316f79dd601d657a3a220e5d84535d53bb45128e48531bb71071ff05,1299,1889,FULL_FETCH,
524,丁毅,https://www.gzbrain.cn/myzj/info_itemid_524.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/04/20190422123419419.jpg?5LiB5q+FLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/丁毅-物质依赖科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,37185,0bbe7f77f9a3b766f184b5fc1fda2464b1f5bf1e2a018292d94dce2830b19898,240,240,FULL_FETCH,
83903,潘楠楠,https://www.gzbrain.cn/myzj/info_itemid_83903.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2024/07/20240705161805115.jpg?5r2Y5qWg5qWgLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/潘楠楠-癫痫-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,170646,305e5ac6b07d3e9031b6d7960d9757349a951c6716a5d147d2153d20a2d4821d,1121,1450,FULL_FETCH,
83231,何婷玉,https://www.gzbrain.cn/myzj/info_itemid_83231.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2024/07/20240701082353365.jpg?aW1hZ2UwMDEuanBn,01_试点医院/广州医科大学附属脑科医院/照片/何婷玉-物质依赖科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,19135,d70f7e5fae96ef0e06d05b06a8868fb227178e915107ce7f21597b8258ad8e60,469,654,FULL_FETCH,
1761,李锐铿,https://www.gzbrain.cn/myzj/info_itemid_1761.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/04/20190428200425518.jpg?5p2O6ZSQ6ZO/X+WJr+acrC5qcGc=,01_试点医院/广州医科大学附属脑科医院/照片/李锐铿-精神科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,21849,7d857e5418b4306845c5dcb750115b2a24e6582c593dfb0d996f1578895e5e6d,300,400,FULL_FETCH,
1233,郑伟,https://www.gzbrain.cn/myzj/info_itemid_1233.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/10/20191031103348346.jpg?My4g6YOR5LyfX+WJr+acrC5qcGc=,01_试点医院/广州医科大学附属脑科医院/照片/郑伟-物理治疗科-副研究员-广州医科大学附属脑科医院.jpg,jpg,jpg,17831,74b5cf94892958e22b3f8f39ecc2b26427ebac99eccf03760e36e7dc2a0860b6,165,242,FULL_FETCH,
1231,王丹逢,https://www.gzbrain.cn/myzj/info_itemid_1231.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/10/20191031102945326.jpg?NS4g546L5Li56YCiX+WJr+acrC5qcGc=,01_试点医院/广州医科大学附属脑科医院/照片/王丹逢-物理治疗科-副主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,46801,933b51f9e0cf4e6a9de923e949eb72e87fa7cff6ef44512255d96fe1e15605b5,199,253,FULL_FETCH,
1230,老帼慧,https://www.gzbrain.cn/myzj/info_itemid_1230.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/10/20191031102619223.jpg?Ni4g6ICB5bi85oWnX+WJr+acrC5qcGc=,01_试点医院/广州医科大学附属脑科医院/照片/老帼慧-物理治疗科-副主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,13816,3e1a4e983a224f87894d109111f036ff642bc32f05d2ba25c3cbe13980bea7ac,193,253,FULL_FETCH,
522,王怀坤,https://www.gzbrain.cn/myzj/info_itemid_522.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/04/20190422170238156.jpg?546L5oCA5Z2kLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/王怀坤-物质依赖科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,78939,f00c13f05a5f0ddadf2d4ed95b860677e1bf6b45f93440323ddaa3557123f476,618,1000,FULL_FETCH,
523,段炼,https://www.gzbrain.cn/myzj/info_itemid_523.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/04/20190422123538269.jpg?OWRhMmExMGUwMTMwM2VlOGQzYTQ1YTU5NzQwMTM0Yy5qcGc=,01_试点医院/广州医科大学附属脑科医院/照片/段炼-物质依赖科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,842123,10c0c289a7c5f12db965f47313a4aac458141157e86ecdab6e6ac22fb046f6d2,1392,2087,FULL_FETCH,
894,李强,https://www.gzbrain.cn/myzj/info_itemid_894.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/04/20190426204848921.jpg?5p2O5by6LmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/李强-心身医学科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,1478889,1fedcc44bae538dc54d85969aef6dda4ef712858d5788d9a07d29c6fdd228817,2072,3137,FULL_FETCH,
