姓名,来源链接,状态,失败三态,照片链接,照片文件,字节数,SHA-256,宽,高,错误证据
刘继红,https://www.sysucc.org.cn/node/3691,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-03/liujihong-fk-202303.jpg?itok=2ByFBmUg,01_试点医院/中山大学肿瘤防治中心/照片/刘继红-妇科-主任医师-中山大学肿瘤防治中心.jpg,178747,d89fe362f0381a8431895fc2cbeb1b506d7ca57a81b3b274f1d93e3eba895a87,400,600,
周云,https://www.sysucc.org.cn/node/7358,失败,详情不可达,,,,,,,照片资源 HTTP 404
夏小燕,https://www.sysucc.org.cn/node/3701,失败,占位图,,,,,,,照片为占位图（暂无图片），留空；GIF 28519 bytes，灰底占比 88.60%，路径 /sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/import_images/nopic.gif
孟一帆,https://www.sysucc.org.cn/node/10125,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2025-06/%E5%AD%9F%E4%B8%80%E5%B8%861.jpg?itok=gHOnE_QJ,01_试点医院/中山大学肿瘤防治中心/照片/孟一帆-妇科-副主任医师-中山大学肿瘤防治中心.jpg,209877,9b0843df509f057243c6c2b60faabc54e29ce61466976623a5a93fc59cf8c014,400,600,
张彦娜,https://www.sysucc.org.cn/node/3695,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-03/zhangyanna-fk-202303.jpg?itok=14bEGwE8,01_试点医院/中山大学肿瘤防治中心/照片/张彦娜-妇科-主任医师-中山大学肿瘤防治中心.jpg,202742,d8152126ad2e7e690d748e833c4c4fadaed8f8f19ec8dd3652095692b1c4ee1e,400,600,
李俊东,https://www.sysucc.org.cn/node/3692,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-03/lijundong-fk-202303.jpg?itok=Rwt9DCnq,01_试点医院/中山大学肿瘤防治中心/照片/李俊东-妇科-主任医师-中山大学肿瘤防治中心.jpg,183210,3d465028f1791f612b6505a20641ff0aecb1eebada0d56df0298646406ae199f,400,600,
李艳芳,https://www.sysucc.org.cn/node/3693,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-03/liyanfang-fk-202303.jpg?itok=ywRvu9nP,01_试点医院/中山大学肿瘤防治中心/照片/李艳芳-妇科-主任医师-中山大学肿瘤防治中心.jpg,175732,6881b161d54a778d5ffd15469656cf47f1e7ef3f165d449ae1703cc16f14fa4b,400,600,
杨帆,https://www.sysucc.org.cn/node/6901,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-10/%E6%9D%A8%E5%B8%86.png?itok=yTom7Yjb,01_试点医院/中山大学肿瘤防治中心/照片/杨帆-妇科-副主任医师-中山大学肿瘤防治中心.png,194205,c7657f2f0340ce64f77bad5ee7d0cc13b0f890ae67591e8f6f6815bbd580526a,400,600,
涂画,https://www.sysucc.org.cn/node/3703,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-01/tuhua202301.jpg?itok=rXLc4Qpl,01_试点医院/中山大学肿瘤防治中心/照片/涂画-妇科-主任医师-中山大学肿瘤防治中心.jpg,127028,04c52656af226067e63e32fa26ba0a8d7f798822191aacfd348cd623be4a73fa,400,600,
熊樱,https://www.sysucc.org.cn/node/3696,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-03/xiongying-fk-202303.jpg?itok=4ElD94OD,01_试点医院/中山大学肿瘤防治中心/照片/熊樱-妇科-主任医师-中山大学肿瘤防治中心.jpg,191786,1323a4b2b1170af9b5e1896f4b6e122fa6d0036ed2e55a181fbb19b29edf1094,400,600,
王寅,https://www.sysucc.org.cn/node/6900,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2025-03/%E7%8E%8B%E5%AF%85.jpg?itok=eWEc5T7-,01_试点医院/中山大学肿瘤防治中心/照片/王寅-妇科-副主任医师-中山大学肿瘤防治中心.jpg,203614,8c17e03f08d9b0025a7029faf36a0ff1183a2071ee907e1b877a204f2c7dd79f,400,600,
蓝春燕,https://www.sysucc.org.cn/node/3698,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-03/lanchunyan-fk-202303.jpg?itok=gZIq3wNO,01_试点医院/中山大学肿瘤防治中心/照片/蓝春燕-妇科-主任医师-中山大学肿瘤防治中心.jpg,201455,47eef209d4c39b1d32ce1a8408af03ae25f4e9064822786606b771763b6183d7,400,600,
蔡光瑶,https://www.sysucc.org.cn/node/11090,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2025-10/%E8%94%A1%E5%85%89%E7%91%B6V1.png?itok=1UCmV8_x,01_试点医院/中山大学肿瘤防治中心/照片/蔡光瑶-妇科-副主任医师-中山大学肿瘤防治中心.png,288893,da8ae4e290e720291fe384191494751452109525e614ed31ef929eaf641f6f4f,400,600,
郑敏,https://www.sysucc.org.cn/node/3694,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-03/zhengmin-fk-202303.jpg?itok=k06Dva6V,01_试点医院/中山大学肿瘤防治中心/照片/郑敏-妇科-主任医师-中山大学肿瘤防治中心.jpg,177356,138c3509333befe2f7e5ec5867933ed7df3c6b790208c3365fdb2f8a73eb2fbb,400,600,
顾海风,https://www.sysucc.org.cn/node/3705,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/import_images/upload/users/1/20220509/guhaifeng202205_90603.jpg?itok=yErSZ3J9,01_试点医院/中山大学肿瘤防治中心/照片/顾海风-妇科-副主任医师-中山大学肿瘤防治中心.jpg,118863,ab479ad14e1709c9fc1eb6f6aba5ca9fdb9b18987df481e3d338037d355a6228,400,600,
魏薇,https://www.sysucc.org.cn/node/8001,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2024-04/%E9%AD%8F%E8%96%87V2.jpg?itok=9j9ajd1M,01_试点医院/中山大学肿瘤防治中心/照片/魏薇-妇科-副主任医师-中山大学肿瘤防治中心.jpg,121793,7182ee2889b90913127b874c2d264358f776aab7854c7269f13fd650e6fba8f9,400,600,
黄欣,https://www.sysucc.org.cn/node/3697,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-03/huangxin-fk-202303.jpg?itok=m2fKa7Q2,01_试点医院/中山大学肿瘤防治中心/照片/黄欣-妇科-主任医师-中山大学肿瘤防治中心.jpg,209410,60169e5a817d1061a138d13fc2fcd21385e62a2c6c4a2b180675bf7d2ae0b5a2,400,600,
黄永文,https://www.sysucc.org.cn/node/3700,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2025-04/%E9%BB%84%E6%B0%B8%E6%96%87.jpg?itok=mI3ACd_1,01_试点医院/中山大学肿瘤防治中心/照片/黄永文-妇科-主任医师-中山大学肿瘤防治中心.jpg,220035,7671952381d8ea51cf6321d028a9bcc6e9f57c759a4d3ec10b9ceaa694a907eb,400,600,
黄鹤,https://www.sysucc.org.cn/node/3699,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/import_images/upload/users/1/20220228/huanghe202202_54594.jpg?itok=pTXcv_Uf,01_试点医院/中山大学肿瘤防治中心/照片/黄鹤-妇科-主任医师-中山大学肿瘤防治中心.jpg,163870,26d8674f100981c4a52d7e6503adee3bc10fc8a8c83c5a8584c8a0b96f384f89,400,600,
廖振尔,https://www.sysucc.org.cn/node/3941,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/import_images/UploadFiles/expert/prouct_2014_1_17_Y3YRKE0G.jpg?itok=hdWutMxC,01_试点医院/中山大学肿瘤防治中心/照片/廖振尔-常见肿瘤的早期发现-主任医师-中山大学肿瘤防治中心.jpg,121688,60c33cb163bb101ff6b16c37f681e654d50c2f5f5e22a611002086a3a536cc8d,400,600,
伍尧泮,https://www.sysucc.org.cn/node/3838,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/import_images/UploadFiles/expert/prouct_2014_1_21_MYU3M6TH.jpg?itok=lXwNWsUX,01_试点医院/中山大学肿瘤防治中心/照片/伍尧泮-影像科-主任医师-中山大学肿瘤防治中心.jpg,124130,6ad4bd3c8db637490940523a746f3f89e50ab295ba21a4daa3432841ec4a691b,400,600,
何妮,https://www.sysucc.org.cn/node/3853,失败,无照片容器,,,,,,,无照片容器
刘立志,https://www.sysucc.org.cn/node/3841,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/import_images/UploadFiles/expert/prouct_2014_1_17_UDBWR6UI.jpg?itok=nA_x4L5v,01_试点医院/中山大学肿瘤防治中心/照片/刘立志-影像科-主任医师-中山大学肿瘤防治中心.jpg,134878,87254bb9843dd29266900d7e921b4419cd07876dd10ae2c7f70ebbb8a05e7f89,400,600,
卓水清,https://www.sysucc.org.cn/node/3852,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/import_images/upload/users/1/20200911/zhuoshuiqing202009_10690.jpg?itok=Q2NbsddT,01_试点医院/中山大学肿瘤防治中心/照片/卓水清-影像科-副主任技师-中山大学肿瘤防治中心.jpg,127558,c7e7372121ad24ee3e9d11ec62f1564f41217f94e1443d3e1dcb598911249d4a,400,600,
吕晓飞,https://www.sysucc.org.cn/node/3848,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2026-03/%E5%90%95%E6%99%93%E9%A3%9E1.jpg?itok=1WMgsCHR,01_试点医院/中山大学肿瘤防治中心/照片/吕晓飞-影像科-主任医师-中山大学肿瘤防治中心.jpg,207194,2a3d15d0b424a4b071844bbde81cd0eeef4958e2d1e51179b5212efb64c6b24c,400,600,
张卫东,https://www.sysucc.org.cn/node/3842,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/import_images/UploadFiles/expert/prouct_2016_3_28_ZU4H8FOU.jpg?itok=2Fdk3h-x,01_试点医院/中山大学肿瘤防治中心/照片/张卫东-影像科-主任医师-中山大学肿瘤防治中心.jpg,151913,1c2ce0c4d7eb67517baea3d21419a721b2b376b118839f2b4ff7f9b0753d95e6,400,600,
张嵘,https://www.sysucc.org.cn/node/3837,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/import_images/UploadFiles/expert/prouct_2014_1_17_AFT2K0ZE.jpg?itok=ZcHV0pTb,01_试点医院/中山大学肿瘤防治中心/照片/张嵘-影像科-主任医师-中山大学肿瘤防治中心.jpg,168486,43e5654dc1e50685d1c4a30d43824e8a91b7ac191272526d14cab8dcc0229442,400,600,
李琼,https://www.sysucc.org.cn/node/3854,失败,无照片容器,,,,,,,无照片容器
李立,https://www.sysucc.org.cn/node/3840,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/import_images/UploadFiles/expert/prouct_2014_1_17_LT7NPS1A.jpg?itok=fDshJ3FZ,01_试点医院/中山大学肿瘤防治中心/照片/李立-影像科-主任医师-中山大学肿瘤防治中心.jpg,131015,df7ddd35d08fd112588dd3101c94a56728c5fd11ef2cb0ab942e80ecc1595a91,400,600,
李贻卓,https://www.sysucc.org.cn/node/3846,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/import_images/UploadFiles/expert/prouct_2014_1_17_TY8QWOLA.jpg?itok=Vhqy54y4,01_试点医院/中山大学肿瘤防治中心/照片/李贻卓-影像科-主任医师-中山大学肿瘤防治中心.jpg,133261,ac268d25c7d410df9f0d13db98478c0478b02a2043413413b205608438cb80bf,400,600,
沈静娴,https://www.sysucc.org.cn/node/3843,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/import_images/UploadFiles/expert/prouct_2015_2_25_E3EKCPWV.jpg?itok=I-fYeY6A,01_试点医院/中山大学肿瘤防治中心/照片/沈静娴-影像科-主任医师-中山大学肿瘤防治中心.jpg,177241,07f7727993b4d8d5bdd8bada6952abb8a707505fa64167ec4ffc6225e8c36d12,400,600,
田丽,https://www.sysucc.org.cn/node/3851,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/import_images/upload/users/1/20200911/tianli202009_40916.jpg?itok=zGV7n7vy,01_试点医院/中山大学肿瘤防治中心/照片/田丽-影像科-副主任医师-中山大学肿瘤防治中心.jpg,114107,f7f92ab67c79fdc20363965b9688931e3de3c8e34ac7b1722d452734ec3d2230,400,600,
莫运仙,https://www.sysucc.org.cn/node/3849,失败,无照片容器,,,,,,,无照片容器
蒋新华,https://www.sysucc.org.cn/node/3850,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/import_images/upload/users/1/20200911/jiangxinhua202009_63504.jpg?itok=LvB4Gfrd,01_试点医院/中山大学肿瘤防治中心/照片/蒋新华-影像科-副主任医师-中山大学肿瘤防治中心.jpg,159950,5014c704a18a3c54b15382b3a1f551bc183f60548f16b56015c7d8a549af59fd,400,600,
蔡培强,https://www.sysucc.org.cn/node/3847,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/import_images/UploadFiles/expert/prouct_2015_2_25_MTCJQOWA.jpg?itok=CJiyp4X8,01_试点医院/中山大学肿瘤防治中心/照片/蔡培强-影像科-主任医师-中山大学肿瘤防治中心.jpg,134759,647127fce83e12826ffbca1380c06233227719b28b08bbca2f45cfe9aff08b5d,400,600,
谢传淼,https://www.sysucc.org.cn/node/3836,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2026-04/%E8%B0%A2%E4%BC%A0%E6%B7%BC1.jpg?itok=vcy02zpd,01_试点医院/中山大学肿瘤防治中心/照片/谢传淼-影像科-主任医师-中山大学肿瘤防治中心.jpg,203885,ade5872a6ac8de9fb090cf1b82a8a2db71fe7408e6d6256db0856f5af10d4c4e,400,600,
郑列,https://www.sysucc.org.cn/node/3844,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/import_images/UploadFiles/expert/prouct_2014_1_21_T4IRITHU.jpg?itok=e7zRP11E,01_试点医院/中山大学肿瘤防治中心/照片/郑列-影像科-主任医师-中山大学肿瘤防治中心.jpg,133846,6a079ecf1765c7071573e22e1ad498767fb7afcb367324b5a89e6c64fd21502a,400,600,
阮超美,https://www.sysucc.org.cn/node/3845,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/import_images/UploadFiles/expert/2011_6_14_48313_16503.jpg?itok=2tmmBSo5,01_试点医院/中山大学肿瘤防治中心/照片/阮超美-影像科-副主任医师-中山大学肿瘤防治中心.jpg,130046,e8fcebe5dad45d08b6ab2b8f81b0d6680914ae91686b7bb304e321b473aa3a5a,400,600,
吕衍春,https://www.sysucc.org.cn/node/3839,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2025-06/%E5%90%95%E8%A1%8D%E6%98%A5.jpg?itok=AYAITNkG,01_试点医院/中山大学肿瘤防治中心/照片/吕衍春-影像诊断-主任医师-中山大学肿瘤防治中心.jpg,196797,0eb861cb6e48a0eccbec4882273789f1106a7f39c402376d7efbbc07bd98cfed,400,600,
吕宁,https://www.sysucc.org.cn/node/3759,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-04/lvning-wcjrzlk-202304.jpg?itok=dtW11LrH,01_试点医院/中山大学肿瘤防治中心/照片/吕宁-微创介入治疗科-主任医师-中山大学肿瘤防治中心.jpg,178093,19365ff94aebffbe80d392935b18ed94678ae9640eb16a5230d865880ad0c21f,400,600,
吴沛宏,https://www.sysucc.org.cn/node/3750,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/import_images/UploadFiles/expert/prouct_2014_1_17_XXGXSBED.jpg?itok=kaCkone6,01_试点医院/中山大学肿瘤防治中心/照片/吴沛宏-微创介入治疗科-一级主任医师-中山大学肿瘤防治中心.jpg,135570,eec3c96e4c7b3ec03e0139ca45a1a5b52cf0650f8710851ba125551beeae5875,400,600,
左孟轩,https://www.sysucc.org.cn/node/5084,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-04/zuomengxuan-wcjrzlk-202304.jpg?itok=xC-AwUxg,01_试点医院/中山大学肿瘤防治中心/照片/左孟轩-微创介入治疗科-副主任医师-中山大学肿瘤防治中心.jpg,175507,db0b82cfe715cd6e76b1126951f20a4e9097c2ccc01d881d5a2784e4a365c05e,400,600,
张天奇,https://www.sysucc.org.cn/node/6471,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-07/%E5%BC%A0%E5%A4%A9%E5%A5%87_3.jpg?itok=A5Us61be,01_试点医院/中山大学肿瘤防治中心/照片/张天奇-微创介入治疗科-副主任医师-中山大学肿瘤防治中心.jpg,169871,c51f8ad0f9256129de20114c8055d3c8f0b205b51a0c48bfba001134743cdaea,400,600,
张福君,https://www.sysucc.org.cn/node/3752,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-04/zhangfujun-wcjrzlk-202304.jpg?itok=7qtcW2CH,01_试点医院/中山大学肿瘤防治中心/照片/张福君-微创介入治疗科-主任医师-中山大学肿瘤防治中心.jpg,181350,19c0eecf42ce1e926e7da278de940bfd0ea9c934d17a2c58fd80f9411c5259bb,400,600,
曹飞,https://www.sysucc.org.cn/node/8057,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2024-05/%E6%9B%B9%E9%A3%9EV2.jpg?itok=Ity3fp3q,01_试点医院/中山大学肿瘤防治中心/照片/曹飞-微创介入治疗科-副主任医师-中山大学肿瘤防治中心.jpg,171152,07536878c8fbe34beb1112b2a04d77af6b65a159d6fb3e79f669ccb8e02a1b6c,400,600,
李旺,https://www.sysucc.org.cn/node/3758,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-04/liwang-wcjrzlk-202304.jpg?itok=G9rYwK_7,01_试点医院/中山大学肿瘤防治中心/照片/李旺-微创介入治疗科-主任医师-中山大学肿瘤防治中心.jpg,190798,e1be29943995f49e79b9145586a5b65cfa5de78b1dd0bd4e4d0ffa71c56a5732,400,600,
林乐涛,https://www.sysucc.org.cn/node/9135,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2025-02/%E6%9E%97%E4%B9%90%E6%B6%9B01.jpg?itok=NFlGE3OF,01_试点医院/中山大学肿瘤防治中心/照片/林乐涛-微创介入治疗科-副主任医师-中山大学肿瘤防治中心.jpg,219856,6c3588d9d013b9f796e0d0b3d33a93e04109e3d73134758809db7fdfd31c0c7d,400,600,
江艺泉,https://www.sysucc.org.cn/node/9772,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2026-03/%E6%B1%9F%E8%89%BA%E6%B3%89V1.png?itok=qYkaOR7O,01_试点医院/中山大学肿瘤防治中心/照片/江艺泉-微创介入治疗科-副主任医师-中山大学肿瘤防治中心.png,220493,6100d86d6b987aaeb7a2e8f9ddbfbf7f9101d0de3c32c01683f3e1e2f2048a80,400,600,
沈露俊,https://www.sysucc.org.cn/node/3760,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-04/shenlujun-wcjrzlk-202304.jpg?itok=uyGWDnOp,01_试点医院/中山大学肿瘤防治中心/照片/沈露俊-微创介入治疗科-副主任医师-中山大学肿瘤防治中心.jpg,165206,a3c09354563e1a24432df3818d1f5dd39dec28a0e93c462c93d41aa0791a4e89,400,600,
范卫君,https://www.sysucc.org.cn/node/3753,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-04/fanweijun-wcjrzlk-202304.jpg?itok=w0qdW4r0,01_试点医院/中山大学肿瘤防治中心/照片/范卫君-微创介入治疗科-主任医师-中山大学肿瘤防治中心.jpg,193392,fe6e4850be4f19eaccc050932ae1d9c0ce2f69459c7ba0173643f7bdb8145661,400,600,
赵明,https://www.sysucc.org.cn/node/3754,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-08/%E8%B5%B5%E6%98%8E.jpg?itok=MhUb6ZUK,01_试点医院/中山大学肿瘤防治中心/照片/赵明-微创介入治疗科-主任医师-中山大学肿瘤防治中心.jpg,136590,0768afbef91c869a7c89432ff9deda775bb40a81fa937c0e8580e6056b8617a8,400,600,
陈奇峰,https://www.sysucc.org.cn/node/10435,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2025-07/%E9%99%88%E5%A5%87%E5%B3%B01.png?itok=odHR9D_h,01_试点医院/中山大学肿瘤防治中心/照片/陈奇峰-微创介入治疗科-副主任医师-中山大学肿瘤防治中心.png,265852,47c7cb1c38a0aec522383843872f38e69db6c88576579a5712f81be9124daec6,400,600,
韩雪,https://www.sysucc.org.cn/node/12338,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2026-04/%E9%9F%A9%E9%9B%AA.jpg?itok=WjIE1rU7,01_试点医院/中山大学肿瘤防治中心/照片/韩雪-微创介入治疗科-副主任医师-中山大学肿瘤防治中心.jpg,152127,d4d90f58ee5edb3c9248e08033917bd8b70639002b2af44eaac1eb9e534fdb9e,400,600,
高飞,https://www.sysucc.org.cn/node/3756,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-04/gaofei-wcjrzlk-202304.jpg?itok=CAlJ__OL,01_试点医院/中山大学肿瘤防治中心/照片/高飞-微创介入治疗科-主任医师-中山大学肿瘤防治中心.jpg,174881,29a9a6f7ebb2d99fbcd4d4982a9eb1b8f2d64496d0af8a52c808417ea7578b29,400,600,
黄子林,https://www.sysucc.org.cn/node/3755,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-04/huangzilin-wcjrzlk-202304.jpg?itok=izDzw_3N,01_试点医院/中山大学肿瘤防治中心/照片/黄子林-微创介入治疗科-主任医师-中山大学肿瘤防治中心.jpg,185065,7e5775cf7eac6de162c32c277fd7d50cecbe784235ae16080004c5d6b0f2ab08,400,600,
黄职妹,https://www.sysucc.org.cn/node/3762,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-04/huangzhimei-wcjrzlk-202304.jpg?itok=wedGFtlX,01_试点医院/中山大学肿瘤防治中心/照片/黄职妹-微创介入治疗科-副主任医师-中山大学肿瘤防治中心.jpg,184801,b3c93e4bf094682e7fa792fb56651d06e5ddb29278bde21eb9da304e2e280c97,400,600,
黄金华,https://www.sysucc.org.cn/node/3751,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-04/huangjinhua-wcjrzlk-202304.jpg?itok=75oqSMNk,01_试点医院/中山大学肿瘤防治中心/照片/黄金华-微创介入治疗科-主任医师-中山大学肿瘤防治中心.jpg,196893,7da0d56eac2f5123776016021d46665bc33619c4b757ee10b601dc21dfdf4e87,400,600,
何伟雄,https://www.sysucc.org.cn/node/3827,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/import_images/UploadFiles/expert/prouct_2013_4_2_OVT5E00U.jpg?itok=kun_ONNe,01_试点医院/中山大学肿瘤防治中心/照片/何伟雄-手术麻醉科-副主任医师-中山大学肿瘤防治中心.jpg,128462,71ef2d71b61689110bcbf707259783f499388a929a097dfaa7953fb031d20d1e,400,600,
卢雅立,https://www.sysucc.org.cn/node/3829,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/import_images/UploadFiles/expert/prouct_2015_2_25_V9MPRVZ8.jpg?itok=3kTV_vyi,01_试点医院/中山大学肿瘤防治中心/照片/卢雅立-手术麻醉科-副主任医师-中山大学肿瘤防治中心.jpg,120814,abafa244765bc775d6b52848a420715d05b0b8342506158d00225b11cd89bb6c,400,600,
操隆辉,https://www.sysucc.org.cn/node/3831,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/import_images/upload/users/1/20210224/caolonghui202102_56309.jpg?itok=Czix0GdE,01_试点医院/中山大学肿瘤防治中心/照片/操隆辉-手术麻醉科-主任医师-中山大学肿瘤防治中心.jpg,132346,69ff6650b84fdb3e47798908344fb9b1c25cdde8e5aa0f9b3444beb0c1b67d64,400,600,
曾维安,https://www.sysucc.org.cn/node/3817,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2025-04/%E6%9B%BE%E7%BB%B4%E5%AE%89.png?itok=ojVy3FoJ,01_试点医院/中山大学肿瘤防治中心/照片/曾维安-手术麻醉科-一级主任医师-中山大学肿瘤防治中心.png,317437,9ca1f12b0887701db191929535dee51b2b80756cda64311ca71a8dd9abdc04cc,400,600,
李伟,https://www.sysucc.org.cn/node/3818,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-04/liwei-ssmzk-202304.jpg?itok=ev3BBRnx,01_试点医院/中山大学肿瘤防治中心/照片/李伟-手术麻醉科-主任医师-中山大学肿瘤防治中心.jpg,186726,ffeb37e1d3e95082a19bad4ba38e7d330241c3dd9aec2300dfa0296aa5c2371a,400,600,
