详情ID,姓名,来源链接,状态,失败分类,照片引用数,照片链接,照片文件,声明格式,实际格式,字节数,SHA-256,宽,高,来源批次,错误证据
5589,刘守刚,https://www.gdskin.com/ShowNews.ASPX?ID=5589,实采,,1,https://www.gdskin.com/uploadimg/刘守刚.jpg,01_试点医院/南方医科大学皮肤病医院/照片/刘守刚-中医皮肤科-主治医师-南方医科大学皮肤病医院.jpg,jpg,jpg,570338,439c661bf5583bdd5dd187974d9998be2df1ea320907202b549157795a8738fe,800,1200,FULL_FETCH,
5593,孟凡琪,https://www.gdskin.com/ShowNews.ASPX?ID=5593,失败留空,照片资源不可达,1,,,,,,,,,FULL_FETCH,"{""container_html_snippet"":""<img src=\""../system_dntb/../uploadimg/孟凡琪 .jpg\"" align=\""\"" width=\""400\"" alt=\""\"">"",""detection_feature"":""strict single-img page-referenced resource failed two official urllib GET attempts"",""excluded_resource_examples"":[{""feature"":""raw_reference='../system_dntb/../uploadimg/孟凡琪\\xa0 \\xa0.jpg'; transport_url=https://www.gdskin.com/uploadimg/%E5%AD%9F%E5%87%A1%E7%90%AA%C2%A0%20%C2%A0.jpg"",""reason"":""页面引用与传输留证"",""url"":""https://www.gdskin.com/uploadimg/孟凡琪   .jpg""}],""normalized_photo_url"":""https://www.gdskin.com/uploadimg/孟凡琪   .jpg"",""observed_utc"":""2026-08-19T12:59:39Z"",""page_raw_reference"":""../system_dntb/../uploadimg/孟凡琪   .jpg"",""photo_reference_count"":1,""resource_urls"":[""https://www.gdskin.com/uploadimg/孟凡琪   .jpg""],""template_signature"":""unique body img src resolving under /uploadimg/"",""transport_url"":""https://www.gdskin.com/uploadimg/%E5%AD%9F%E5%87%A1%E7%90%AA%C2%A0%20%C2%A0.jpg""}"
5583,底大可,https://www.gdskin.com/ShowNews.ASPX?ID=5583,失败留空,照片资源不可达,1,,,,,,,,,FULL_FETCH,"{""container_html_snippet"":""<img width=\""400\"" =\""\"" align=\""\"" alt=\""\"" src=\""../system_dntb/../uploadimg/底大可&nbsp;.jpg\"">"",""detection_feature"":""strict single-img page-referenced resource failed two official urllib GET attempts"",""excluded_resource_examples"":[{""feature"":""raw_reference='../system_dntb/../uploadimg/底大可\\xa0.jpg'; transport_url=https://www.gdskin.com/uploadimg/%E5%BA%95%E5%A4%A7%E5%8F%AF%C2%A0.jpg"",""reason"":""页面引用与传输留证"",""url"":""https://www.gdskin.com/uploadimg/底大可 .jpg""}],""normalized_photo_url"":""https://www.gdskin.com/uploadimg/底大可 .jpg"",""observed_utc"":""2026-08-19T13:00:13Z"",""page_raw_reference"":""../system_dntb/../uploadimg/底大可 .jpg"",""photo_reference_count"":1,""resource_urls"":[""https://www.gdskin.com/uploadimg/底大可 .jpg""],""template_signature"":""unique body img src resolving under /uploadimg/"",""transport_url"":""https://www.gdskin.com/uploadimg/%E5%BA%95%E5%A4%A7%E5%8F%AF%C2%A0.jpg""}"
5590,张婷,https://www.gdskin.com/ShowNews.ASPX?ID=5590,实采,,1,https://www.gdskin.com/uploadimg/张婷.jpg,01_试点医院/南方医科大学皮肤病医院/照片/张婷-中医皮肤科-主治医师-南方医科大学皮肤病医院.jpg,jpg,jpg,673521,754f0be8f19d3df9fb5be31dee4b22f9acdbf72c29aac98c66e05b6f054f9688,800,1200,FULL_FETCH,
4324,曲永彬,https://www.gdskin.com/ShowNews.ASPX?ID=4324,实采,,1,https://www.gdskin.com/uploadimg/曲永斌.jpg,01_试点医院/南方医科大学皮肤病医院/照片/曲永彬-中医皮肤科-主任医师-南方医科大学皮肤病医院.jpg,jpg,jpg,160763,151e5f157570e1c00d7e1cdaabf88ee2eb141ac518936e505511da7ab12a161f,400,525,FULL_FETCH,
5592,朱清华,https://www.gdskin.com/ShowNews.ASPX?ID=5592,失败留空,照片资源不可达,1,,,,,,,,,FULL_FETCH,"{""container_html_snippet"":""<img src=\""../system_dntb/../uploadimg/朱清华 .jpg\"" align=\""\"" width=\""200\"" height=\""200\"" alt=\""\"">"",""detection_feature"":""strict single-img page-referenced resource failed two official urllib GET attempts"",""excluded_resource_examples"":[{""feature"":""raw_reference='../system_dntb/../uploadimg/朱清华\\xa0\\xa0.jpg'; transport_url=https://www.gdskin.com/uploadimg/%E6%9C%B1%E6%B8%85%E5%8D%8E%C2%A0%C2%A0.jpg"",""reason"":""页面引用与传输留证"",""url"":""https://www.gdskin.com/uploadimg/朱清华  .jpg""}],""normalized_photo_url"":""https://www.gdskin.com/uploadimg/朱清华  .jpg"",""observed_utc"":""2026-08-19T13:01:15Z"",""page_raw_reference"":""../system_dntb/../uploadimg/朱清华  .jpg"",""photo_reference_count"":1,""resource_urls"":[""https://www.gdskin.com/uploadimg/朱清华  .jpg""],""template_signature"":""unique body img src resolving under /uploadimg/"",""transport_url"":""https://www.gdskin.com/uploadimg/%E6%9C%B1%E6%B8%85%E5%8D%8E%C2%A0%C2%A0.jpg""}"
5596,杜美毅,https://www.gdskin.com/ShowNews.ASPX?ID=5596,实采,,1,https://www.gdskin.com/uploadimg/杜美毅.jpg,01_试点医院/南方医科大学皮肤病医院/照片/杜美毅-中医皮肤科-医师-南方医科大学皮肤病医院.jpg,jpg,jpg,602980,1e5ca9ee46183ff98dd29495e8b33b3e1b802c022d6f11ef2aff0be0f5c19d9e,800,1112,TRIAL_REUSE,
5581,王冬梅,https://www.gdskin.com/ShowNews.ASPX?ID=5581,失败留空,照片资源不可达,1,,,,,,,,,FULL_FETCH,"{""container_html_snippet"":""<img width=\""400\"" =\""\"" align=\""\"" alt=\""\"" src=\""../system_dntb/../uploadimg/王冬梅 &nbsp;.jpg\"">"",""detection_feature"":""strict single-img page-referenced resource failed two official urllib GET attempts"",""excluded_resource_examples"":[{""feature"":""raw_reference='../system_dntb/../uploadimg/王冬梅\\t\\xa0.jpg'; transport_url=https://www.gdskin.com/uploadimg/%E7%8E%8B%E5%86%AC%E6%A2%85%C2%A0.jpg"",""reason"":""页面引用与传输留证"",""url"":""https://www.gdskin.com/uploadimg/王冬梅 .jpg""}],""normalized_photo_url"":""https://www.gdskin.com/uploadimg/王冬梅 .jpg"",""observed_utc"":""2026-08-19T13:01:51Z"",""page_raw_reference"":""../system_dntb/../uploadimg/王冬梅\t .jpg"",""photo_reference_count"":1,""resource_urls"":[""https://www.gdskin.com/uploadimg/王冬梅 .jpg""],""template_signature"":""unique body img src resolving under /uploadimg/"",""transport_url"":""https://www.gdskin.com/uploadimg/%E7%8E%8B%E5%86%AC%E6%A2%85%C2%A0.jpg""}"
5584,王天晶,https://www.gdskin.com/ShowNews.ASPX?ID=5584,实采,,1,https://www.gdskin.com/uploadimg/王天晶.jpg,01_试点医院/南方医科大学皮肤病医院/照片/王天晶-中医皮肤科-主治医师-南方医科大学皮肤病医院.jpg,jpg,jpg,567441,58a127c8aaebcd9020d7e5c0418bf61943f6453cb1a68d10fd4ecc3a5ab4fd88,800,1200,FULL_FETCH,
5595,郭先荟,https://www.gdskin.com/ShowNews.ASPX?ID=5595,失败留空,照片资源不可达,1,,,,,,,,,FULL_FETCH,"{""container_html_snippet"":""<img src=\""../system_dntb/../uploadimg/郭先荟&nbsp;.jpg\"" align=\""\"" width=\""400\"" =\""\"" alt=\""\"">"",""detection_feature"":""strict single-img page-referenced resource failed two official urllib GET attempts"",""excluded_resource_examples"":[{""feature"":""raw_reference='../system_dntb/../uploadimg/郭先荟\\xa0.jpg'; transport_url=https://www.gdskin.com/uploadimg/%E9%83%AD%E5%85%88%E8%8D%9F%C2%A0.jpg"",""reason"":""页面引用与传输留证"",""url"":""https://www.gdskin.com/uploadimg/郭先荟 .jpg""}],""normalized_photo_url"":""https://www.gdskin.com/uploadimg/郭先荟 .jpg"",""observed_utc"":""2026-08-19T13:02:30Z"",""page_raw_reference"":""../system_dntb/../uploadimg/郭先荟 .jpg"",""photo_reference_count"":1,""resource_urls"":[""https://www.gdskin.com/uploadimg/郭先荟 .jpg""],""template_signature"":""unique body img src resolving under /uploadimg/"",""transport_url"":""https://www.gdskin.com/uploadimg/%E9%83%AD%E5%85%88%E8%8D%9F%C2%A0.jpg""}"
5594,龚洋洋,https://www.gdskin.com/ShowNews.ASPX?ID=5594,失败留空,照片资源不可达,1,,,,,,,,,FULL_FETCH,"{""container_html_snippet"":""<img src=\""../system_dntb/../uploadimg/龚洋洋 .jpg\"" align=\""\"" width=\""400\"" alt=\""\"" style=\""font-size: 9pt;\"">"",""detection_feature"":""strict single-img page-referenced resource failed two official urllib GET attempts"",""excluded_resource_examples"":[{""feature"":""raw_reference='../system_dntb/../uploadimg/龚洋洋\\xa0.jpg'; transport_url=https://www.gdskin.com/uploadimg/%E9%BE%9A%E6%B4%8B%E6%B4%8B%C2%A0.jpg"",""reason"":""页面引用与传输留证"",""url"":""https://www.gdskin.com/uploadimg/龚洋洋 .jpg""}],""normalized_photo_url"":""https://www.gdskin.com/uploadimg/龚洋洋 .jpg"",""observed_utc"":""2026-08-19T13:03:23Z"",""page_raw_reference"":""../system_dntb/../uploadimg/龚洋洋 .jpg"",""photo_reference_count"":1,""resource_urls"":[""https://www.gdskin.com/uploadimg/龚洋洋 .jpg""],""template_signature"":""unique body img src resolving under /uploadimg/"",""transport_url"":""https://www.gdskin.com/uploadimg/%E9%BE%9A%E6%B4%8B%E6%B4%8B%C2%A0.jpg""}"
6200,杨超,https://www.gdskin.com/ShowNews.ASPX?ID=6200,失败留空,无照片容器,0,,,,,,,,,FULL_FETCH,"{""detection_feature"":""HTTP 200 detail contains no same-site /uploadimg/ img reference; WebResource and filing/site decoration images remain excluded"",""excluded_resource_examples"":[{""feature"":""not a same-site /uploadimg/ page reference"",""reason"":""站架或装饰图排除"",""url"":""/WebResource.axd?d=i1jrqrQ5Kgeceqa-4r2Prip3erkO_WPURaIAym9bE6uJ1sr6AKQU-zo6EcPaa66hH789hLxp5yc2rXy2QGScC-lyZXSK9tlKQ3zYUcDzpi41&t=638259654740000000""},{""feature"":""not a same-site /uploadimg/ page reference"",""reason"":""站架或装饰图排除"",""url"":""images/备案图标.png""}],""observed_utc"":""2026-08-19T13:03:27Z"",""photo_reference_count"":0,""resource_urls"":[""/WebResource.axd?d=i1jrqrQ5Kgeceqa-4r2Prip3erkO_WPURaIAym9bE6uJ1sr6AKQU-zo6EcPaa66hH789hLxp5yc2rXy2QGScC-lyZXSK9tlKQ3zYUcDzpi41&t=638259654740000000"",""images/备案图标.png""],""template_signature"":""unique body img src resolving under /uploadimg/""}"
5002,裴小平,https://www.gdskin.com/ShowNews.ASPX?ID=5002,实采,,1,https://www.gdskin.com/uploadimg/裴小平.jpg,01_试点医院/南方医科大学皮肤病医院/照片/裴小平-儿童皮肤科-副主任医师-南方医科大学皮肤病医院.jpg,jpg,jpg,509832,fb4a3a093926429aa7c274e05461e62d2861ffd1d51fe8d2b14b15e99fbcf62a,800,1200,FULL_FETCH,
5576,钟泽敏,https://www.gdskin.com/ShowNews.ASPX?ID=5576,实采,,1,https://www.gdskin.com/uploadimg/钟泽敏.jpg,01_试点医院/南方医科大学皮肤病医院/照片/钟泽敏-儿童皮肤科-主治医师-南方医科大学皮肤病医院.jpg,jpg,jpg,522118,1a7c3faba1025d1d92005d187e32cd7aa2a8ef34a1c535dc8df00665dc9754a0,800,1200,TRIAL_REUSE,
5602,王成,https://www.gdskin.com/ShowNews.ASPX?ID=5602,实采,,1,https://www.gdskin.com/uploadimg/王成.jpg,01_试点医院/南方医科大学皮肤病医院/照片/王成-性病科-副主任医师-南方医科大学皮肤病医院.jpg,jpg,jpg,484491,100b399bb0c384f5b900dfb9b7b58706d089af28fcdeff9387cbf1cbe134db22,800,1173,FULL_FETCH,
5580,王柳苑,https://www.gdskin.com/ShowNews.ASPX?ID=5580,实采,,1,https://www.gdskin.com/uploadimg/王柳苑.jpg,01_试点医院/南方医科大学皮肤病医院/照片/王柳苑-性病科-主治医师-南方医科大学皮肤病医院.jpg,jpg,jpg,680685,c6b1de349d140ef6b97960a1342d49cc9570c961d3f869543d3a1f18abfd5213,800,1200,TRIAL_REUSE,
5597,赵培祯,https://www.gdskin.com/ShowNews.ASPX?ID=5597,实采,,1,https://www.gdskin.com/uploadimg/赵培祯.jpg,01_试点医院/南方医科大学皮肤病医院/照片/赵培祯-性病科-医师-南方医科大学皮肤病医院.jpg,jpg,jpg,513528,3cf40087de69b9e1c56938c86c9893d8fb214fd3dbf9c512d10cd9b17d763729,800,1200,FULL_FETCH,
5582,刘龙灿,https://www.gdskin.com/ShowNews.ASPX?ID=5582,实采,,1,https://www.gdskin.com/uploadimg/刘龙灿.jpg,01_试点医院/南方医科大学皮肤病医院/照片/刘龙灿-整形美容外科-主治医师-南方医科大学皮肤病医院.jpg,jpg,jpg,525433,25c6ba3ff1aaaad4f34c0eb680047247a40bde983e291252a970b8b59544d185,800,1200,FULL_FETCH,
6208,安娟,https://www.gdskin.com/ShowNews.ASPX?ID=6208,失败留空,无照片容器,0,,,,,,,,,FULL_FETCH,"{""detection_feature"":""HTTP 200 detail contains no same-site /uploadimg/ img reference; WebResource and filing/site decoration images remain excluded"",""excluded_resource_examples"":[{""feature"":""not a same-site /uploadimg/ page reference"",""reason"":""站架或装饰图排除"",""url"":""/WebResource.axd?d=i1jrqrQ5Kgeceqa-4r2Prip3erkO_WPURaIAym9bE6uJ1sr6AKQU-zo6EcPaa66hH789hLxp5yc2rXy2QGScC-lyZXSK9tlKQ3zYUcDzpi41&t=638259654740000000""},{""feature"":""not a same-site /uploadimg/ page reference"",""reason"":""站架或装饰图排除"",""url"":""images/备案图标.png""}],""observed_utc"":""2026-08-19T13:04:13Z"",""photo_reference_count"":0,""resource_urls"":[""/WebResource.axd?d=i1jrqrQ5Kgeceqa-4r2Prip3erkO_WPURaIAym9bE6uJ1sr6AKQU-zo6EcPaa66hH789hLxp5yc2rXy2QGScC-lyZXSK9tlKQ3zYUcDzpi41&t=638259654740000000"",""images/备案图标.png""],""template_signature"":""unique body img src resolving under /uploadimg/""}"
5579,敖贤,https://www.gdskin.com/ShowNews.ASPX?ID=5579,实采,,1,https://www.gdskin.com/uploadimg/敖贤.jpg,01_试点医院/南方医科大学皮肤病医院/照片/敖贤-整形美容外科-主治医师-南方医科大学皮肤病医院.jpg,jpg,jpg,576079,a7648a9d708c14813e70fa22b64c611e4f425d1053b858947b11045691ba9688,800,1200,FULL_FETCH,
5609,潘良利,https://www.gdskin.com/ShowNews.ASPX?ID=5609,实采,,1,https://www.gdskin.com/uploadimg/潘良利.jpg,01_试点医院/南方医科大学皮肤病医院/照片/潘良利-整形美容外科-主治医师-南方医科大学皮肤病医院.jpg,jpg,jpg,597355,d88dd83c724ae368f418f26e3d544bc7650e52f7fc5915f69840048f1982e61e,800,1200,FULL_FETCH,
4854,王春梅,https://www.gdskin.com/ShowNews.ASPX?ID=4854,实采,,1,https://www.gdskin.com/uploadimg/王春梅（整形外科）.jpg,01_试点医院/南方医科大学皮肤病医院/照片/王春梅-整形美容外科-主任医师-南方医科大学皮肤病医院.jpg,jpg,jpg,20033,fe138afb984bb387b2d7d5e58c54fa810c471c9680e02a893abbc9b7feac8eb6,642,642,FULL_FETCH,
5610,肖树朋,https://www.gdskin.com/ShowNews.ASPX?ID=5610,实采,,1,https://www.gdskin.com/uploadimg/肖树朋.jpg,01_试点医院/南方医科大学皮肤病医院/照片/肖树朋-整形美容外科-主治医师-南方医科大学皮肤病医院.jpg,jpg,jpg,544340,8fc095f8d1cc4ae9b68480796a5c088821e2c63c977018bb7ff8a5cdc7718668,800,1200,FULL_FETCH,
4287,鲜华,https://www.gdskin.com/ShowNews.ASPX?ID=4287,实采,,1,https://www.gdskin.com/uploadimg/鲜华.jpg,01_试点医院/南方医科大学皮肤病医院/照片/鲜华-整形美容外科-副主任医师-南方医科大学皮肤病医院.jpg,jpg,jpg,533486,f8471531bcb0c7abd68acdb5e7acee79a58e17a6770e1be9bc682362147e7e16,800,1200,TRIAL_REUSE,
5599,严婷婷,https://www.gdskin.com/ShowNews.ASPX?ID=5599,实采,,1,https://www.gdskin.com/uploadimg/严婷婷.jpg,01_试点医院/南方医科大学皮肤病医院/照片/严婷婷-激光美肤中心-主治医师-南方医科大学皮肤病医院.jpg,jpg,jpg,522389,8e82ed6a0f9d49c7272e1bc79823a1e0a724c746e6a971fcbaf045ef485a6f82,800,1200,TRIAL_REUSE,
5000,刘振锋,https://www.gdskin.com/ShowNews.ASPX?ID=5000,失败留空,无照片容器,0,,,,,,,,,FULL_FETCH,"{""detection_feature"":""HTTP 200 detail contains no same-site /uploadimg/ img reference; WebResource and filing/site decoration images remain excluded"",""excluded_resource_examples"":[{""feature"":""not a same-site /uploadimg/ page reference"",""reason"":""站架或装饰图排除"",""url"":""/WebResource.axd?d=i1jrqrQ5Kgeceqa-4r2Prip3erkO_WPURaIAym9bE6uJ1sr6AKQU-zo6EcPaa66hH789hLxp5yc2rXy2QGScC-lyZXSK9tlKQ3zYUcDzpi41&t=638259654740000000""},{""feature"":""not a same-site /uploadimg/ page reference"",""reason"":""站架或装饰图排除"",""url"":""../uploadpicture/微信图片_20260603081032_52_479.jpg""},{""feature"":""not a same-site /uploadimg/ page reference"",""reason"":""站架或装饰图排除"",""url"":""images/备案图标.png""}],""observed_utc"":""2026-08-19T13:04:37Z"",""photo_reference_count"":0,""resource_urls"":[""/WebResource.axd?d=i1jrqrQ5Kgeceqa-4r2Prip3erkO_WPURaIAym9bE6uJ1sr6AKQU-zo6EcPaa66hH789hLxp5yc2rXy2QGScC-lyZXSK9tlKQ3zYUcDzpi41&t=638259654740000000"",""../uploadpicture/微信图片_20260603081032_52_479.jpg"",""images/备案图标.png""],""template_signature"":""unique body img src resolving under /uploadimg/""}"
5604,艾菁,https://www.gdskin.com/ShowNews.ASPX?ID=5604,实采,,1,https://www.gdskin.com/uploadimg/艾菁.jpg,01_试点医院/南方医科大学皮肤病医院/照片/艾菁-激光美肤中心-医师-南方医科大学皮肤病医院.jpg,jpg,jpg,523732,244eca7fa4df9c32ef337c6fea488f43dcc850238c207b45885e571ad83da9d9,800,1200,FULL_FETCH,
5606,薛紫,https://www.gdskin.com/ShowNews.ASPX?ID=5606,实采,,1,https://www.gdskin.com/uploadimg/薛紫.jpg,01_试点医院/南方医科大学皮肤病医院/照片/薛紫-激光美肤中心-医师-南方医科大学皮肤病医院.jpg,jpg,jpg,595004,f0b91248ca7bda7dc3ff6ac9d98fa9ae8cc45cd718d6a578856d7489cdd19ad9,800,1200,FULL_FETCH,
5605,谢恒,https://www.gdskin.com/ShowNews.ASPX?ID=5605,实采,,1,https://www.gdskin.com/uploadimg/谢恒.jpg,01_试点医院/南方医科大学皮肤病医院/照片/谢恒-激光美肤中心-医师-南方医科大学皮肤病医院.jpg,jpg,jpg,708075,a69294bed4a9b259241f8f0f2bcbe74b2ddc4a7289dd4817ff580410da16e90a,800,1200,FULL_FETCH,
5601,钟益萍,https://www.gdskin.com/ShowNews.ASPX?ID=5601,实采,,1,https://www.gdskin.com/uploadimg/钟益萍.jpg,01_试点医院/南方医科大学皮肤病医院/照片/钟益萍-激光美肤中心-主治医师-南方医科大学皮肤病医院.jpg,jpg,jpg,594897,b24ec7970a4d44e342937851f201d330ed9bb7dcfefe889120b463c0b5a0f9b5,800,1200,FULL_FETCH,
5575,余晓玲,https://www.gdskin.com/ShowNews.ASPX?ID=5575,实采,,1,https://www.gdskin.com/uploadimg/余晓玲.jpg,01_试点医院/南方医科大学皮肤病医院/照片/余晓玲-皮肤内科-主治医师-南方医科大学皮肤病医院.jpg,jpg,jpg,713883,1a7b601b5e7e03e5c8d3fae401b300f21b4543a8768008ced485156a66d09f66,800,1200,FULL_FETCH,
6197,吴芳芳,https://www.gdskin.com/ShowNews.ASPX?ID=6197,失败留空,无照片容器,0,,,,,,,,,FULL_FETCH,"{""detection_feature"":""HTTP 200 detail contains no same-site /uploadimg/ img reference; WebResource and filing/site decoration images remain excluded"",""excluded_resource_examples"":[{""feature"":""not a same-site /uploadimg/ page reference"",""reason"":""站架或装饰图排除"",""url"":""/WebResource.axd?d=i1jrqrQ5Kgeceqa-4r2Prip3erkO_WPURaIAym9bE6uJ1sr6AKQU-zo6EcPaa66hH789hLxp5yc2rXy2QGScC-lyZXSK9tlKQ3zYUcDzpi41&t=638259654740000000""},{""feature"":""not a same-site /uploadimg/ page reference"",""reason"":""站架或装饰图排除"",""url"":""images/备案图标.png""}],""observed_utc"":""2026-08-19T13:05:16Z"",""photo_reference_count"":0,""resource_urls"":[""/WebResource.axd?d=i1jrqrQ5Kgeceqa-4r2Prip3erkO_WPURaIAym9bE6uJ1sr6AKQU-zo6EcPaa66hH789hLxp5yc2rXy2QGScC-lyZXSK9tlKQ3zYUcDzpi41&t=638259654740000000"",""images/备案图标.png""],""template_signature"":""unique body img src resolving under /uploadimg/""}"
3853,李慧忠,https://www.gdskin.com/ShowNews.ASPX?ID=3853,实采,,1,https://www.gdskin.com/uploadimg/李慧忠.jpg,01_试点医院/南方医科大学皮肤病医院/照片/李慧忠-皮肤内科-主任医师-南方医科大学皮肤病医院.jpg,jpg,jpg,503319,587cdbcce05dd94b8fda32bd8c5faf2f69250d0fa1a18e32fb3e28730bcfb0b5,800,1200,FULL_FETCH,
5603,杨赛,https://www.gdskin.com/ShowNews.ASPX?ID=5603,实采,,1,https://www.gdskin.com/uploadimg/杨赛.jpg,01_试点医院/南方医科大学皮肤病医院/照片/杨赛-皮肤内科-主治医师-南方医科大学皮肤病医院.jpg,jpg,jpg,529656,1fda528286eb6e630b353f312f291e8410b635497b678ad0fd701654f84883a9,800,1200,FULL_FETCH,
3849,谷梅,https://www.gdskin.com/ShowNews.ASPX?ID=3849,实采,,1,https://www.gdskin.com/uploadimg/谷梅2021.jpg,01_试点医院/南方医科大学皮肤病医院/照片/谷梅-皮肤内科-主任医师-南方医科大学皮肤病医院.jpg,jpg,jpg,2489392,fea29092ec4c1ab235917837b8ad991476998722cee1a8c95f1cf78baf403d8f,1879,2819,TRIAL_REUSE,
5738,刘原志,https://www.gdskin.com/ShowNews.ASPX?ID=5738,实采,,1,https://www.gdskin.com/uploadimg/刘原志.jpg,01_试点医院/南方医科大学皮肤病医院/照片/刘原志-皮肤外科-医师-南方医科大学皮肤病医院.jpg,jpg,jpg,660909,56b12cb1e4b4030e6675e060e709b25a60675e09030065054e898e0125077e66,800,1200,FULL_FETCH,
5585,后晨蓉,https://www.gdskin.com/ShowNews.ASPX?ID=5585,实采,,1,https://www.gdskin.com/uploadimg/后晨蓉.jpg,01_试点医院/南方医科大学皮肤病医院/照片/后晨蓉-皮肤外科-主治医师-南方医科大学皮肤病医院.jpg,jpg,jpg,617706,c5fb72578b05787905f4420acae5db262ccd6815f8ad9dfc89036ab6f0ec12f3,800,1200,FULL_FETCH,
