姓名,来源链接,状态,失败三态,照片链接,照片文件,字节数,SHA-256,宽,高,错误证据
蒋欣桐,http://www.gzzoc.org.cn/node/3154,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E8%92%8B%E6%AC%A3%E6%A1%90.jpg?itok=4C2ZHyOE,01_试点医院/中山大学中山眼科中心/照片/蒋欣桐-眼底疾病-主治医师-中山大学中山眼科中心.jpg,881346,b9d94b7d750ca4d478aff68e0dd94595682fdbbfa50582eb6c5d9c94f21ab2a8,960,1440,
许跃,http://www.gzzoc.org.cn/node/3155,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-09/%E8%AE%B8%E8%B7%83.jpg?itok=o70L-Cjc,01_试点医院/中山大学中山眼科中心/照片/许跃-眼底疾病-副主任医师-中山大学中山眼科中心.jpg,469878,1bde8c51fa9b14f995e7271382d05d4ef901f2d7bc2f213f92ddc744abf34b1f,960,1440,
赖坤贝,http://www.gzzoc.org.cn/node/3178,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-09/%E8%B5%96%E5%9D%A4%E8%B4%9D.jpg?itok=5lMezdr7,01_试点医院/中山大学中山眼科中心/照片/赖坤贝-眼底疾病-副主任医师-中山大学中山眼科中心.jpg,879356,3166c31d86a872c75ec144eba674f009f62bb0636cc4125f5cdbbdffbd836afc,960,1440,
赵秀娟,http://www.gzzoc.org.cn/node/3153,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E8%B5%B5%E7%A7%80%E5%A8%9F.jpg?itok=D4MhyOY6,01_试点医院/中山大学中山眼科中心/照片/赵秀娟-眼底疾病-副主任医师-中山大学中山眼科中心.jpg,866100,5cc72c25308d48bdf93e376e3e40d029faf67353b9e8d60e401e0391ea27f14e,960,1440,
陈士达,http://www.gzzoc.org.cn/node/3139,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E9%99%88%E5%A3%AB%E8%BE%BE.jpg?itok=eMUuhtXY,01_试点医院/中山大学中山眼科中心/照片/陈士达-眼底疾病-副主任医师-中山大学中山眼科中心.jpg,805570,ad0edde6d35de6d2975ee72fdc270e7870a9dae50a7a9ef86122d96479d7e336,960,1440,
马伟,http://www.gzzoc.org.cn/node/3173,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-09/%E9%A9%AC%E4%BC%9F.jpg?itok=94BpwYmR,01_试点医院/中山大学中山眼科中心/照片/马伟-眼底疾病-副主任医师-中山大学中山眼科中心.jpg,793825,f11a51c3af0965dec31dcf33119d68d82a062fe9f0111fd0b0cf92932c081a21,960,1440,
魏雁涛,http://www.gzzoc.org.cn/node/3143,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E9%AD%8F%E9%9B%81%E6%B6%9B.jpg?itok=JrK7Fce5,01_试点医院/中山大学中山眼科中心/照片/魏雁涛-眼底疾病-主任医师-中山大学中山眼科中心.jpg,752710,8574675f02289fd6e788ef62a7e53996748bb2464d755c08e6e91967f7dffff6,960,1440,
黄彦俏,http://www.gzzoc.org.cn/node/3147,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E9%BB%84%E5%BD%A6%E4%BF%8F.jpg?itok=79Q2mJq1,01_试点医院/中山大学中山眼科中心/照片/黄彦俏-眼底疾病-主治医师-中山大学中山眼科中心.jpg,804811,8d5d503f388d9b588f35b1a3206f49905b1aed7824b2e3283bdfff59318bbe22,960,1440,
黄永盛,http://www.gzzoc.org.cn/node/3141,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E9%BB%84%E6%B0%B8%E7%9B%9B.jpg?itok=DrmJSZWd,01_试点医院/中山大学中山眼科中心/照片/黄永盛-眼底疾病-副主任医师-中山大学中山眼科中心.jpg,760915,3d95ef8eed8a38a7892b0da6d7ee036bae02b97782a1e86109726546301d35c2,960,1440,
吕林,http://www.gzzoc.org.cn/node/3170,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E5%90%95%E6%9E%97.jpg?itok=Z5EpHytF,01_试点医院/中山大学中山眼科中心/照片/吕林-眼底疾病-教授-中山大学中山眼科中心.jpg,1200034,509bf8f03cdaecef59ac6a7083720f55e4623c804df4ec12054528d660042177,960,1440,
曲艺欣,http://www.gzzoc.org.cn/node/14195,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2026-03/quyixin_0.jpg?itok=yliJ5B5v,01_试点医院/中山大学中山眼科中心/照片/曲艺欣-眼整形与泪器病-主治医师-中山大学中山眼科中心.jpg,852536,e29d75e9ab5dc1464f5567c04b4c3fb80fc5f96640d59f0ce1bfcc3846774c9c,960,1440,
李作红,http://www.gzzoc.org.cn/node/3099,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E6%9D%8E%E4%BD%9C%E7%BA%A2.jpg?itok=QLn_shPR,01_试点医院/中山大学中山眼科中心/照片/李作红-眼整形与泪器病-副主任医师-中山大学中山眼科中心.jpg,872836,b0874cf6c72284df65387e54b1227cbfbc4805749a8d7f18ab0927ac5afc5d43,960,1440,
梁轩伟,http://www.gzzoc.org.cn/node/3101,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E6%A2%81%E8%BD%A9%E4%BC%9F.jpg?itok=NPVtw4qn,01_试点医院/中山大学中山眼科中心/照片/梁轩伟-眼整形与泪器病-主任医师-中山大学中山眼科中心.jpg,786011,9d4cb59f3ae353aa476cbc1913c02be94dd4d75642e98bb4db8553394bfe26c3,960,1440,
毛真,http://www.gzzoc.org.cn/node/3100,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E6%AF%9B%E7%9C%9F.jpg?itok=INww3wSa,01_试点医院/中山大学中山眼科中心/照片/毛真-眼整形与泪器病-副主任医师-中山大学中山眼科中心.jpg,914281,29a3e6df3d4362567cf20bd9e2ecd2d0a3542acf740245c20b44f0611514adf0,960,1440,
赵静,http://www.gzzoc.org.cn/node/3104,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E8%B5%B5%E9%9D%99.jpg?itok=Pv9jph8k,01_试点医院/中山大学中山眼科中心/照片/赵静-眼整形与泪器病-主治医师-中山大学中山眼科中心.jpg,779738,83af076e0d48079b4b0688ef0b113ddf6ef6edfe61429f3e7b9d4a654c95bf91,960,1440,
陈荣新,http://www.gzzoc.org.cn/node/3129,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E9%99%88%E8%8D%A3%E6%96%B0.jpg?itok=QPhY6bcl,01_试点医院/中山大学中山眼科中心/照片/陈荣新-眼整形与泪器病-副主任医师-中山大学中山眼科中心.jpg,863069,c3961e9ca4152e4fb3052ec56f0a604c5b5d122ee09b981cbb7e8e4df494f982,960,1440,
黄丹平,http://www.gzzoc.org.cn/node/3098,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E9%BB%84%E4%B8%B9%E5%B9%B3_0.jpg?itok=AnLj7HRp,01_试点医院/中山大学中山眼科中心/照片/黄丹平-眼整形与泪器病-教授-中山大学中山眼科中心.jpg,790038,a08bca5732cccf19e915567046c24ead21a6732184a110dd0e02cd1de0719440,960,1440,
黄伟锋,http://www.gzzoc.org.cn/node/13487,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2026-02/huangweifeng.jpg?itok=T1J01Snv,01_试点医院/中山大学中山眼科中心/照片/黄伟锋-眼整形与泪器病-医师-中山大学中山眼科中心.jpg,434642,226ff33f0b2a9415858bbdb12f7ae5310b3c5e538e6af20b5a10c5c5db13950d,960,970,
刘耀明,http://www.gzzoc.org.cn/node/3302,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2024-08/liuyaoming.jpg?itok=VsuYfTNU,01_试点医院/中山大学中山眼科中心/照片/刘耀明-眼眶病与眼肿瘤-主治医师-中山大学中山眼科中心.jpg,819661,a0f904621a3c2ff080049f7fadc6e0e9e45fbe56006fe14a3532e4e9b87c70af,960,1440,
叶慧菁,http://www.gzzoc.org.cn/node/3126,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E5%8F%B6%E6%85%A7%E8%8F%81.jpg?itok=ppF3Eyk8,01_试点医院/中山大学中山眼科中心/照片/叶慧菁-眼眶病与眼肿瘤-副主任医师-中山大学中山眼科中心.jpg,784078,6b26a9861fb6be499e849398d350f3f7ef2d1e4c1de4840f6043f093b49ecf4a,960,1440,
张特,http://www.gzzoc.org.cn/node/3131,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-09/%E5%BC%A0%E7%89%B9.jpg?itok=Qditk8gg,01_试点医院/中山大学中山眼科中心/照片/张特-眼眶病与眼肿瘤-副主任医师-中山大学中山眼科中心.jpg,412948,17c5b8008b87dceacf55e0fb66a31e1960edec202c15fc7522d761e21fde43e0,960,960,
李金苗,http://www.gzzoc.org.cn/node/12334,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2024-08/78c5972b82ce253026cd3775a105b14.jpg?itok=-fwq1p9s,01_试点医院/中山大学中山眼科中心/照片/李金苗-眼眶病与眼肿瘤-主治医师-中山大学中山眼科中心.jpg,501246,8afcbf5d6e40ac0950af570450ce9b0273b41b5fed73aa91a8f8175aea14f0de,960,1440,
杨华胜,http://www.gzzoc.org.cn/node/3124,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E6%9D%A8%E5%8D%8E%E8%83%9C.jpg?itok=_VZ1PTZT,01_试点医院/中山大学中山眼科中心/照片/杨华胜-眼眶病与眼肿瘤-教授-中山大学中山眼科中心.jpg,779272,feac9c8f437d2a7430be3bec4a99abd8522008b59d107fc55008c6f0b3143cd5,960,1440,
毛羽翔,http://www.gzzoc.org.cn/node/3123,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E6%AF%9B%E7%BE%BD%E7%BF%94.jpg?itok=aES_jItg,01_试点医院/中山大学中山眼科中心/照片/毛羽翔-眼眶病与眼肿瘤-主任医师-中山大学中山眼科中心.jpg,805076,43b3223a73bad0a06b42eb503761645d9c08eb0c4a520ecaa984d860bf6a7512,960,1440,
程超,http://www.gzzoc.org.cn/node/3130,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E7%A8%8B%E8%B6%85.jpg?itok=i2QNKDd9,01_试点医院/中山大学中山眼科中心/照片/程超-眼眶病与眼肿瘤-主治医师-中山大学中山眼科中心.jpg,716910,70937e2527cfaa8984236e65a65ff895a735d54abfbc7bc161fc7cd5945e7ab4,960,1440,
肖伟,http://www.gzzoc.org.cn/node/3128,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E8%82%96%E4%BC%9F.jpg?itok=kmusycT3,01_试点医院/中山大学中山眼科中心/照片/肖伟-眼眶病与眼肿瘤-副主任医师-中山大学中山眼科中心.jpg,731831,a1ffc76c1f7fec37f82f14bcd0cb0efc3b5cf92c5b370f2cf56b4bb25ea7c680,960,1440,
艾思明,http://www.gzzoc.org.cn/node/3122,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E8%89%BE%E6%80%9D%E6%98%8E.jpg?itok=I9F9sfqx,01_试点医院/中山大学中山眼科中心/照片/艾思明-眼眶病与眼肿瘤-副主任医师-中山大学中山眼科中心.jpg,839290,aa110980c3b7d848c29b1ecc7b6e3f1f959408c709bbc9715ba3dce84754e252,960,1440,
卢蓉,http://www.gzzoc.org.cn/node/3125,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E5%8D%A2%E8%93%89.jpg?itok=ZGQtamMD,01_试点医院/中山大学中山眼科中心/照片/卢蓉-眼眶病与眼肿瘤-教授-中山大学中山眼科中心.jpg,928670,c91569a95d418fbe4bdf75c84daae6e7668cd4643bb5728bed6db93a3ba38800,960,1440,
高阳,http://www.gzzoc.org.cn/node/3127,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E9%AB%98%E9%98%B3.jpg?itok=5taW8hGl,01_试点医院/中山大学中山眼科中心/照片/高阳-眼眶病与眼肿瘤-副主任医师-中山大学中山眼科中心.jpg,801535,b27cf944c1e37bea91daec07a0b2e1ae20f8eb4d90400bc4477cba75664cb2d3,960,1440,
何丽文,http://www.gzzoc.org.cn/node/3109,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E4%BD%95%E4%B8%BD%E6%96%87.jpg?itok=9wUtzYUT,01_试点医院/中山大学中山眼科中心/照片/何丽文-眼科急症-主任医师-中山大学中山眼科中心.jpg,889620,8a7834832d369537ce1e5d95b5ead3878b1c9a0e8a06515fff1440268bc9c1f1,960,1440,
刘曼丽,http://www.gzzoc.org.cn/node/3288,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2026-01/liumanli1.jpg?itok=tywpJr7p,01_试点医院/中山大学中山眼科中心/照片/刘曼丽-眼科急症-主治医师-中山大学中山眼科中心.jpg,807260,4cdbcf33d0be6247a129edf342a824391f9f003ac1e4de26c4cdaf7fe3f71481,960,1440,
娄秉盛,http://www.gzzoc.org.cn/node/3115,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E5%A8%84%E7%A7%89%E7%9B%9B.jpg?itok=lB66RAg8,01_试点医院/中山大学中山眼科中心/照片/娄秉盛-眼科急症-副主任医师-中山大学中山眼科中心.jpg,808506,7c345f6385de20b649afed5c6f0aad418fe4cc49c60afa090abc16ae71c261dd,960,1440,
杨瑶,http://www.gzzoc.org.cn/node/3113,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E6%9D%A8%E7%91%B6.jpg?itok=39f2GEc8,01_试点医院/中山大学中山眼科中心/照片/杨瑶-眼科急症-副主任医师-中山大学中山眼科中心.jpg,844291,0da143a7baf97c46862f186037c5dd4a3c704870d98d41ba97dbdb3ec65c551b,960,1440,
段芳,http://www.gzzoc.org.cn/node/3114,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E6%AE%B5%E8%8A%B3.jpg?itok=wYb5hN13,01_试点医院/中山大学中山眼科中心/照片/段芳-眼科急症-副主任医师-中山大学中山眼科中心.jpg,866895,6bfbff036b19cff936cc97950904972a2ab5f0e64e6b381b862c55779e7a28e2,960,1440,
郑永欣,http://www.gzzoc.org.cn/node/3108,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E9%83%91%E6%B0%B8%E6%AC%A3.jpg?itok=W7_OvlhT,01_试点医院/中山大学中山眼科中心/照片/郑永欣-眼科急症-主任医师-中山大学中山眼科中心.jpg,773987,e7a47701f751f45291e701a09eb9ee090e341c883c9ff91837f603528cae0bf6,960,1440,
钟刘学颖,http://www.gzzoc.org.cn/node/3112,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E9%92%9F%E5%88%98%E5%AD%A6%E9%A2%96.jpg?itok=ZCUwk0Sh,01_试点医院/中山大学中山眼科中心/照片/钟刘学颖-眼科急症-主任医师-中山大学中山眼科中心.jpg,798469,888db1b3052e9f42f841ff5ea736e06f3d36044577131ab8fc3ea8334a0e20fe,960,1440,
龙崇德,http://www.gzzoc.org.cn/node/3110,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E9%BE%99%E5%B4%87%E5%BE%B7.jpg?itok=DFfUq2Ea,01_试点医院/中山大学中山眼科中心/照片/龙崇德-眼科急症-主任医师-中山大学中山眼科中心.jpg,779824,0933ff6f107931a629646ed61cb473a4f6c369ce1ee5f8bee8cca4fbab2d7242,960,1440,
吴开力,http://www.gzzoc.org.cn/node/3285,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-09/%E5%90%B4%E5%BC%80%E5%8A%9B.jpg?itok=0J2fBUZd,01_试点医院/中山大学中山眼科中心/照片/吴开力-结膜病科-教授-中山大学中山眼科中心.jpg,1092524,6e001d44b1f6dcbf6de7db6b93d447692df9abf7b6a8ee792a78c7c6c5097b45,960,1438,
冀建平,http://www.gzzoc.org.cn/node/8332,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-12/6cun3.jpg?itok=Sk_xXCFf,01_试点医院/中山大学中山眼科中心/照片/冀建平-角膜病-副主任医师-中山大学中山眼科中心.jpg,820995,b0b3c5fc32b90f758ff0be6d37da0bea9349a6fb9e764943f5d8fa3b7609501f,960,1440,
周世有,http://www.gzzoc.org.cn/node/3235,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E5%91%A8%E4%B8%96%E6%9C%89.jpg?itok=QvQwx9Uj,01_试点医院/中山大学中山眼科中心/照片/周世有-角膜病-教授-中山大学中山眼科中心.jpg,848438,65fa95c397840a63126494de05b825f01bbabbd1542faac02093eaf8465ee125,960,1440,
朱文捷,http://www.gzzoc.org.cn/node/14194,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2026-03/zhuwenjie-.png?itok=_ucqjn5V,01_试点医院/中山大学中山眼科中心/照片/朱文捷-角膜病-医师-中山大学中山眼科中心.png,189048,cba5980287601a2982bbb08f755933f1883c9117dfafa8cd96844e4191f1fb15,960,1058,
李晶,http://www.gzzoc.org.cn/node/3241,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-09/%E6%9D%8E%E6%99%B6.jpg?itok=IAoH7T3P,01_试点医院/中山大学中山眼科中心/照片/李晶-角膜病-主治医师-中山大学中山眼科中心.jpg,602026,0cec78d2f2fc07abd71a90b750fb7fb7917d7a0cc52a745d7bb13080a6a09d8e,960,960,
梁凌毅,http://www.gzzoc.org.cn/node/3234,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E6%A2%81%E5%87%8C%E6%AF%85.jpg?itok=1mrQLoAg,01_试点医院/中山大学中山眼科中心/照片/梁凌毅-角膜病-教授-中山大学中山眼科中心.jpg,1296127,62d577a6a7a6f98244384845a97ee981d3bdebbd2d29b0433061624b70e3c5b3,960,1440,
黄挺,http://www.gzzoc.org.cn/node/3237,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E9%BB%84%E6%8C%BA.jpg?itok=_vWIAfC3,01_试点医院/中山大学中山眼科中心/照片/黄挺-角膜病-教授-中山大学中山眼科中心.jpg,765649,965e8085328697d776f9e6fda27565a9c73ed64035ba10e4a5c09fb84702ec19,960,1440,
刘畅,http://www.gzzoc.org.cn/node/3244,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E5%88%98%E7%95%85.jpg?itok=EyL0STcM,01_试点医院/中山大学中山眼科中心/照片/刘畅-近视眼激光治疗科-主治医师-中山大学中山眼科中心.jpg,855768,dda8c678762d877524631a88e8f33a9e047850f89bb22b243e1161e9664b4c65,960,1440,
喻娜,http://www.gzzoc.org.cn/node/3253,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-09/%E5%96%BB%E5%A8%9C.png?itok=NhjZ-Shm,01_试点医院/中山大学中山眼科中心/照片/喻娜-近视眼激光治疗科-主治医师-中山大学中山眼科中心.png,663262,86190d9432c0662e3c59d10968bab5a5d8682cf1d2ad1a36131ae7262d3c3bb1,960,1255,
杨颖,http://www.gzzoc.org.cn/node/3249,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E6%9D%A8%E9%A2%96.jpg?itok=M2s_fTXv,01_试点医院/中山大学中山眼科中心/照片/杨颖-近视眼激光治疗科-副主任医师-中山大学中山眼科中心.jpg,817741,1549fb7ad7034043042cb6e598e0a3cdddc66e3cfcfb73dfb8f47266c08e2f5b,960,1440,
林冰莹,http://www.gzzoc.org.cn/node/14286,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2026-04/linbingyingzhaopian1.jpg?itok=ZEpvusZL,01_试点医院/中山大学中山眼科中心/照片/林冰莹-近视眼激光治疗科-主治医师-中山大学中山眼科中心.jpg,614110,cc81785aa382b9ebe2eb025524369e5d69765b78b5750164c717e23cfc619b82,960,1440,
王伟,http://www.gzzoc.org.cn/node/3294,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-09/%E7%8E%8B%E4%BC%9F.jpg?itok=WiknSrOK,01_试点医院/中山大学中山眼科中心/照片/王伟-近视眼激光治疗科-副主任医师-中山大学中山眼科中心.jpg,881741,0929dc174c6949eeb0ead9d302908aa94959fc5dceb9074cc9c3957b9595ef7e,960,1440,
罗懿琦,http://www.gzzoc.org.cn/node/3250,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E7%BD%97%E6%87%BF%E7%90%A6.jpg?itok=pS0AXEhl,01_试点医院/中山大学中山眼科中心/照片/罗懿琦-近视眼激光治疗科-主治医师-中山大学中山眼科中心.jpg,1242494,511315b8ffe11cdc42aa16e2b001bcd8e8d0870c650634c7faa35e42264507cb,960,1440,
雷蕾,http://www.gzzoc.org.cn/node/3245,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E9%9B%B7%E8%95%BE.jpg?itok=Q5gX8DBn,01_试点医院/中山大学中山眼科中心/照片/雷蕾-近视眼激光治疗科-副主任医师-中山大学中山眼科中心.jpg,935865,05d3b153db18ffabbab0e9dad49e177622687f664a80ab9d864e7d7a835da093,960,1440,
黄国富,http://www.gzzoc.org.cn/node/12082,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2023-09/huangguofu1.jpg?itok=0r5TQVBo,01_试点医院/中山大学中山眼科中心/照片/黄国富-近视眼激光治疗科-教授-中山大学中山眼科中心.jpg,550787,e39eda8b13b7432b85e05ec13561be1234d69775a16ed55ea0e16201627f437b,960,1432,
倪瑶,http://www.gzzoc.org.cn/node/3208,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E5%80%AA%E7%91%B6.jpg?itok=kvtcW_17,01_试点医院/中山大学中山眼科中心/照片/倪瑶-近视防控-副主任医师-中山大学中山眼科中心.jpg,878515,8b2bda01aaaed669d367d13dffae660da16d80361d6a04decf3809639607bca6,960,1440,
曾骏文,http://www.gzzoc.org.cn/node/3203,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E6%9B%BE%E9%AA%8F%E6%96%87.jpg?itok=OlVv5VXI,01_试点医院/中山大学中山眼科中心/照片/曾骏文-近视防控-教授-中山大学中山眼科中心.jpg,1026493,8cf8c33086b709ce63553df7ffa8bd9f42ee667b92a5432632ccac26633b73a6,960,1440,
李周越,http://www.gzzoc.org.cn/node/3303,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-09/%E6%9D%8E%E5%91%A8%E8%B6%8A.jpg?itok=-oNhAuE6,01_试点医院/中山大学中山眼科中心/照片/李周越-近视防控-主治医师-中山大学中山眼科中心.jpg,930010,43d4f29534184e6b3fbe1458ccf6c92942f82cb9361ae6c7d986e4ae00b62dfa,960,1440,
杨晓,http://www.gzzoc.org.cn/node/3206,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E6%9D%A8%E6%99%93.jpg?itok=cbJuGKDh,01_试点医院/中山大学中山眼科中心/照片/杨晓-近视防控-教授-中山大学中山眼科中心.jpg,802449,e5eb940efc11b0c88095e4a36ab73fbceb169e1374895838737c37791b3f49da,960,1440,
胡音,http://www.gzzoc.org.cn/node/3207,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E8%83%A1%E9%9F%B3.jpg?itok=rcVc5F9p,01_试点医院/中山大学中山眼科中心/照片/胡音-近视防控-副主任医师-中山大学中山眼科中心.jpg,1105462,2ce1a748143b69d4dfe59f223487628e987f49030f47ecc7caa9fd5d3a5de25e,960,1440,
赵峰,http://www.gzzoc.org.cn/node/3204,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E8%B5%B5%E5%B3%B0.jpg?itok=tYjrz_jT,01_试点医院/中山大学中山眼科中心/照片/赵峰-近视防控-副主任医师-中山大学中山眼科中心.jpg,830348,87ead068c1e415410750a21c0c3bff13f3ffc40f3de3d91110aeef7094094f59,960,1440,
