详情ID,姓名,来源链接,状态,失败分类,照片引用数,照片链接,照片文件,声明格式,实际格式,字节数,SHA-256,宽,高,来源批次,错误证据
282,黄艺洪,http://www.ny5y.cn/yisheng_xq.php?id=282,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221014/1665708290560747.png,01_试点医院/南方医科大学第五附属医院/照片/黄艺洪-未标注-主任医师-南方医科大学第五附属医院.png,png,png,189404,09dd5d58449660d19854fbef225a600bacc8af2e267aeddd5f299286e67dfd32,413,582,TRIAL_REUSE,
534,司昌荣,http://www.ny5y.cn/yisheng_xq.php?id=534,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20240708/1720438871119662.png,01_试点医院/南方医科大学第五附属医院/照片/司昌荣-中医科-主任中医师-南方医科大学第五附属医院.png,png,png,737680,c6b46767b70b9b260b8535af5194a360667f55fc7421fa86f3c91ed3739ce52f,738,1024,TRIAL_REUSE,
320,安得辉,http://www.ny5y.cn/yisheng_xq.php?id=320,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20240709/1720515914781586.png,01_试点医院/南方医科大学第五附属医院/照片/安得辉-中医科-主治中医师-南方医科大学第五附属医院.png,png,png,2282621,cdd64d7abea4f6008d7812249a02f1922b5ede8aed37b8329372201984f1a1b9,935,1361,TRIAL_REUSE,
309,庾美玲,http://www.ny5y.cn/yisheng_xq.php?id=309,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20240709/1720516024104993.png,01_试点医院/南方医科大学第五附属医院/照片/庾美玲-中医科-副主任中医师-南方医科大学第五附属医院.png,png,png,750021,69e525583a06c58289657b85f6f5edc4ce987fe3d7da5fe22f75dc6fa96258cc,760,1024,FULL_FETCH,
311,钟燕华,http://www.ny5y.cn/yisheng_xq.php?id=311,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20240709/1720514767350752.png,01_试点医院/南方医科大学第五附属医院/照片/钟燕华-中医科-副主任中医师-南方医科大学第五附属医院.png,png,png,173684,08cb3be1ce49539df3e776a32528377a6c16006ed03ab1deedf977b72659e9cf,413,579,FULL_FETCH,
554,阮丽君,http://www.ny5y.cn/yisheng_xq.php?id=554,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20260506/1778038522140064.jpg,01_试点医院/南方医科大学第五附属医院/照片/阮丽君-中医科-副主任医师-南方医科大学第五附属医院.jpg,jpg,jpg,92141,735346357bee9b22c89dad53759a2cc6ed05dfb2216813a2ade769707592bdec,280,391,FULL_FETCH,
565,周姗,http://www.ny5y.cn/yisheng_xq.php?id=565,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20260528/1779932414137710.png,01_试点医院/南方医科大学第五附属医院/照片/周姗-中心实验室-副研究员-南方医科大学第五附属医院.png,png,png,1252401,209fe11bad6f7cc26b6e657618e001d523c2750d3e9594cf100d03c69416625f,2666,4000,TRIAL_REUSE,
564,宋小萍,http://www.ny5y.cn/yisheng_xq.php?id=564,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20260528/1779931831834816.png,01_试点医院/南方医科大学第五附属医院/照片/宋小萍-中心实验室-副研究员-南方医科大学第五附属医院.png,png,png,151530,1f576690cbe2cae9dd2206b1cb6d4b426669978d1736e0e6410c9e4346f017f0,417,583,FULL_FETCH,
261,郭丽冬,http://www.ny5y.cn/yisheng_xq.php?id=261,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221013/1665644960466120.png,01_试点医院/南方医科大学第五附属医院/照片/郭丽冬-临床营养科-副主任医师-南方医科大学第五附属医院.png,png,png,131036,15f99ae5b4fab5a3feaf2c948d029cfcce78523cd2626984b7b289c036ae83d8,413,579,TRIAL_REUSE,
46,何玉兰,http://www.ny5y.cn/yisheng_xq.php?id=46,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221013/1665626786743330.png,01_试点医院/南方医科大学第五附属医院/照片/何玉兰-产科-副主任医师-南方医科大学第五附属医院.png,png,png,132074,c3badc682f7aa6d031d552b566b2318ea9f8fe55b97389c78b39c9fa0cb8aef8,413,579,FULL_FETCH,
48,全玉,http://www.ny5y.cn/yisheng_xq.php?id=48,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221013/1665627056117769.png,01_试点医院/南方医科大学第五附属医院/照片/全玉-产科-副主任医师-南方医科大学第五附属医院.png,png,png,179653,e0094a6a0645b530078b7e946e4910d074e636f76dca22ad5f40b7a9be74670c,413,579,FULL_FETCH,
44,李绮霞,http://www.ny5y.cn/yisheng_xq.php?id=44,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221013/1665626911791182.png,01_试点医院/南方医科大学第五附属医院/照片/李绮霞-产科-副主任医师-南方医科大学第五附属医院.png,png,png,127222,bc8bf9018a444f2ff5f941e2318e5275053ace01f91fbdd625134b46be14ca69,413,579,FULL_FETCH,
332,王波涛,http://www.ny5y.cn/yisheng_xq.php?id=332,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20250807/1754529229745740.jpg,01_试点医院/南方医科大学第五附属医院/照片/王波涛-介入血管外科-副主任技师-南方医科大学第五附属医院.jpg,jpg,jpg,132784,8e3b35e6ea5879bbf95e2cb3131377c2217d89cda55bc9a10746eff9c4c4f3fe,900,1350,TRIAL_REUSE,
497,邓保平,http://www.ny5y.cn/yisheng_xq.php?id=497,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20250807/1754528587870748.jpg,01_试点医院/南方医科大学第五附属医院/照片/邓保平-介入血管外科-副主任医师-南方医科大学第五附属医院.jpg,jpg,jpg,392374,9e1deb65b9b92c8a377c71f9112e7b982c7772f7559c51623c079c7fd47624e8,2134,3200,FULL_FETCH,
249,肖灿辉,http://www.ny5y.cn/yisheng_xq.php?id=249,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221014/1665713158649952.png,01_试点医院/南方医科大学第五附属医院/照片/肖灿辉-传染科-副主任医师-南方医科大学第五附属医院.png,png,png,139279,fb1eab1630616d09cf4f16afe8df2f691b5b583ba3e854011159292a69d15ffd,413,579,FULL_FETCH,
302,宋杰丽,http://www.ny5y.cn/yisheng_xq.php?id=302,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221013/1665644603138329.png,01_试点医院/南方医科大学第五附属医院/照片/宋杰丽-健康管理科-主任医师-南方医科大学第五附属医院.png,png,png,151474,47f264d443f19d1aad2c7c09240502342506dae23b7cdfe4a9e88eb1d4891010,413,579,FULL_FETCH,
562,梁木林,http://www.ny5y.cn/yisheng_xq.php?id=562,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20260527/1779867283556099.png,01_试点医院/南方医科大学第五附属医院/照片/梁木林-儿童保健科-副主任医师-南方医科大学第五附属医院.png,png,png,313386,4c09d827cd9f82a65d91b182e656f2e44cf4ddd5d25a741cf1c7e106e03bc20e,781,1107,FULL_FETCH,
40,沈玉才,http://www.ny5y.cn/yisheng_xq.php?id=40,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221012/1665568725899149.png,01_试点医院/南方医科大学第五附属医院/照片/沈玉才-儿童重症医学科-主任医师-南方医科大学第五附属医院.png,png,png,206664,55ac91f09b246a6b6d7125e6ce22f8d792d58990728b8bb4d7f2ecec95c79817,413,579,TRIAL_REUSE,
41,许志松,http://www.ny5y.cn/yisheng_xq.php?id=41,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221012/1665568829711014.png,01_试点医院/南方医科大学第五附属医院/照片/许志松-儿童重症医学科-副主任医师-南方医科大学第五附属医院.png,png,png,130328,40cee75862f6d6f7b4da362f62d524e0aaf0330c81ce95cefb9a796f76250d19,413,579,FULL_FETCH,
253,冯健华,http://www.ny5y.cn/yisheng_xq.php?id=253,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20230928/1695863925644831.jpg,01_试点医院/南方医科大学第五附属医院/照片/冯健华-全科-副主任医师-南方医科大学第五附属医院.jpg,jpg,jpg,529530,6c9affc89df56ffced91209fffec55ee4d53bb53154514caf2b9a104fab01aef,2133,3200,FULL_FETCH,
520,尹凯,http://www.ny5y.cn/yisheng_xq.php?id=520,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20230928/1695862390906851.jpg,01_试点医院/南方医科大学第五附属医院/照片/尹凯-全科-教授-南方医科大学第五附属医院.jpg,jpg,jpg,466054,d64b2c74b6586dec5ca5591fffcfc7a9f638c422edf13e0f5aa31f1b27f9a39f,2133,3200,FULL_FETCH,
258,谢志葵,http://www.ny5y.cn/yisheng_xq.php?id=258,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20230928/1695865673877977.jpg,01_试点医院/南方医科大学第五附属医院/照片/谢志葵-全科-副主任医师-南方医科大学第五附属医院.jpg,jpg,jpg,498067,b0dbae774690fd335743593bb3a16b423ef24b0927f28c88658cd34b760fc079,2133,3200,FULL_FETCH,
250,李承果,http://www.ny5y.cn/yisheng_xq.php?id=250,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221012/1665563441549171.png,01_试点医院/南方医科大学第五附属医院/照片/李承果-关节外科-副主任医师-南方医科大学第五附属医院.png,png,png,133559,991d616b71952a97c9b85fc84213535a5b385fa364d5b8b63e59da7952d49f6a,413,579,FULL_FETCH,
35,潘乘龙,http://www.ny5y.cn/yisheng_xq.php?id=35,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221012/1665563342567761.png,01_试点医院/南方医科大学第五附属医院/照片/潘乘龙-关节外科-主任中医师-南方医科大学第五附属医院.png,png,png,153535,bb7328db508263ed52bbf0105f9e311524d23073102e7b8366e1302b33ca21b2,413,579,FULL_FETCH,
458,王敏聪,http://www.ny5y.cn/yisheng_xq.php?id=458,失败留空,无照片容器,0,,,,,,,,,FULL_FETCH,"{""detection_feature"":""HTTP 200 detail template contains no div.yisheng_xq_bug_left and no physician detail body"",""excluded_resource_examples"":[],""observed_utc"":""2026-08-19T07:21:57Z"",""photo_reference_count"":0,""resource_urls"":[""http://www.ny5y.cn/yisheng_xq.php?id=458""],""template_signature"":""div.yisheng_xq_bug_left inline background-image""}"
411,秦淑兰,http://www.ny5y.cn/yisheng_xq.php?id=411,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221012/1665561383124792.png,01_试点医院/南方医科大学第五附属医院/照片/秦淑兰-内分泌代谢病科-主任医师-南方医科大学第五附属医院.png,png,png,134124,820fc13192c8bc0b6885e19aabf1475a8cef2448060c4fa4bcc295a298264bf5,413,579,FULL_FETCH,
447,丁超,http://www.ny5y.cn/yisheng_xq.php?id=447,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20250905/1757064165470810.png,01_试点医院/南方医科大学第五附属医院/照片/丁超-创伤骨科-副主任医师-南方医科大学第五附属医院.png,png,png,225512,24589a785fbc90d1bff64fe95802ed94e11de0ab8d54ccdea360d145a05d7e1e,499,766,FULL_FETCH,
232,李伟成,http://www.ny5y.cn/yisheng_xq.php?id=232,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20250905/1757061806782403.png,01_试点医院/南方医科大学第五附属医院/照片/李伟成-创伤骨科-副主任医师-南方医科大学第五附属医院.png,png,png,270493,19c8b6463cc6a9d85ad86a23d06a9831ea234c8636fa993daee2f533c2e527e3,514,771,FULL_FETCH,
229,赵汉民,http://www.ny5y.cn/yisheng_xq.php?id=229,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20250905/1757063380122614.png,01_试点医院/南方医科大学第五附属医院/照片/赵汉民-创伤骨科-副主任医师-南方医科大学第五附属医院.png,png,png,96626,3238e2cb576f994c46b7e29916e486dfd03847d43f769ceb21583173aee10c4c,250,335,FULL_FETCH,
339,钟华,http://www.ny5y.cn/yisheng_xq.php?id=339,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20250905/1757060699395634.jpg,01_试点医院/南方医科大学第五附属医院/照片/钟华-创伤骨科-主任医师-南方医科大学第五附属医院.jpg,jpg,jpg,163715,68c0f5dc35bce58dbb67ef6aabbaa9f91ecd9fa393084c2c575ac18dd03a8200,583,800,FULL_FETCH,
448,陈鸿奋,http://www.ny5y.cn/yisheng_xq.php?id=448,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20250905/1757064475154914.png,01_试点医院/南方医科大学第五附属医院/照片/陈鸿奋-创伤骨科-副主任医师-南方医科大学第五附属医院.png,png,png,159352,8443ae4e1b1f34a4ab1a313fd2b3fa937fc94e2ef24aa77b1fc8e3b915b6c842,391,455,FULL_FETCH,
543,马肃霜,http://www.ny5y.cn/yisheng_xq.php?id=543,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20250905/1757064804364091.png,01_试点医院/南方医科大学第五附属医院/照片/马肃霜-创伤骨科-副主任医师-南方医科大学第五附属医院.png,png,png,92015,83ec52713bb7d80045a6f996544e0a492e158fc0023373eba65fd1e06226575f,304,446,FULL_FETCH,
316,丘文慧,http://www.ny5y.cn/yisheng_xq.php?id=316,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221013/1665642966116620.png,01_试点医院/南方医科大学第五附属医院/照片/丘文慧-医学检验科-副主任技师-南方医科大学第五附属医院.png,png,png,175455,b1b2d2795dd0feb64fb567c07d4e053f4701c6fca59c7a4f434791d3d925d5d9,413,579,FULL_FETCH,
501,李榕娇,http://www.ny5y.cn/yisheng_xq.php?id=501,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221014/1665731610851469.png,01_试点医院/南方医科大学第五附属医院/照片/李榕娇-医学检验科-副主任技师-南方医科大学第五附属医院.png,png,png,135568,3115a9b230959f2829cf56d13e3da688552e4f6a5214ed620ceb56a4b72e1de5,413,579,FULL_FETCH,
317,胡记妹,http://www.ny5y.cn/yisheng_xq.php?id=317,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221013/1665643037930562.png,01_试点医院/南方医科大学第五附属医院/照片/胡记妹-医学检验科-副主任技师-南方医科大学第五附属医院.png,png,png,142395,0e9d0bdfa397d177ec0236eb5eb7cea0a95f0217be7693ade72ecc34b65345a1,413,579,FULL_FETCH,
499,赵丽娟,http://www.ny5y.cn/yisheng_xq.php?id=499,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221014/1665712301908271.png,01_试点医院/南方医科大学第五附属医院/照片/赵丽娟-医学检验科-主任技师-南方医科大学第五附属医院.png,png,png,111515,6071eaccc1ee7b1cfda1b6336fd0a3d32b347d274effb8b0d28af7c8076f3d04,413,579,FULL_FETCH,
338,卢海宾,http://www.ny5y.cn/yisheng_xq.php?id=338,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221013/1665628769117179.png,01_试点医院/南方医科大学第五附属医院/照片/卢海宾-口腔科-副主任医师-南方医科大学第五附属医院.png,png,png,124781,dc24511e1efbb245ee59112a290b815f91067f3302c02345d0b5a09fa2a5918e,413,579,FULL_FETCH,
337,李志强,http://www.ny5y.cn/yisheng_xq.php?id=337,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221013/1665628795366028.png,01_试点医院/南方医科大学第五附属医院/照片/李志强-口腔科-副主任医师-南方医科大学第五附属医院.png,png,png,141133,ad446b808567f8fb7ad591a25234b63b37d8e269c50f69062e6e677dc127902c,413,579,FULL_FETCH,
251,崔健,http://www.ny5y.cn/yisheng_xq.php?id=251,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221012/1665557533392449.png,01_试点医院/南方医科大学第五附属医院/照片/崔健-呼吸与危重症医学科-副主任医师-南方医科大学第五附属医院.png,png,png,167107,e09b968d0db7255cbb5c86b373d0c97b6ccc58aeec97b8a42f5ec94697104fe6,413,579,FULL_FETCH,
252,廖全忠,http://www.ny5y.cn/yisheng_xq.php?id=252,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221012/1665557553969376.png,01_试点医院/南方医科大学第五附属医院/照片/廖全忠-呼吸与危重症医学科-副主任医师-南方医科大学第五附属医院.png,png,png,179374,f3a775c05f85f8ad9ed1c282d32ea5558c02dd4e4585a74f60f358915e6edbf8,413,579,FULL_FETCH,
354,廖画,http://www.ny5y.cn/yisheng_xq.php?id=354,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20260304/1772613184123539.jpg,01_试点医院/南方医科大学第五附属医院/照片/廖画-呼吸与危重症医学科-副主任医师-南方医科大学第五附属医院.jpg,jpg,jpg,25342,335869081f53a4a6a94dd47399ef04ff51ab5b562e8c483b4a6ca7705f7abb10,276,412,FULL_FETCH,
471,刘芳,http://www.ny5y.cn/yisheng_xq.php?id=471,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221013/1665625030250358.png,01_试点医院/南方医科大学第五附属医院/照片/刘芳-妇科-主任医师-南方医科大学第五附属医院.png,png,png,158657,0ccd9b9d5fcf0a2f05f353ec677fea197ba12822bbb065596d2c837f71f4a1f7,413,579,FULL_FETCH,
243,卢光明,http://www.ny5y.cn/yisheng_xq.php?id=243,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221013/1665625314330828.png,01_试点医院/南方医科大学第五附属医院/照片/卢光明-妇科-副主任医师-南方医科大学第五附属医院.png,png,png,125093,d94471d7d5e6d48365031a1db5fb33fb1bbf88e4744848451ce0ad6a4c198c93,413,579,FULL_FETCH,
34,徐晓武,http://www.ny5y.cn/yisheng_xq.php?id=34,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221013/1665647442364479.png,01_试点医院/南方医科大学第五附属医院/照片/徐晓武-妇科-主任医师-南方医科大学第五附属医院.png,png,png,120281,38e0c094aacc77dc46ac585f6bbafbf4b1ed0133de7447c604dc57e562dbbf64,413,579,FULL_FETCH,
245,李婉玲,http://www.ny5y.cn/yisheng_xq.php?id=245,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221013/1665625074110737.png,01_试点医院/南方医科大学第五附属医院/照片/李婉玲-妇科-副主任医师-南方医科大学第五附属医院.png,png,png,142134,405e762ef678aea6a2d03c6724e499905402aea6c6712a4dda63760d163bc8a9,413,579,FULL_FETCH,
246,林海燕,http://www.ny5y.cn/yisheng_xq.php?id=246,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221013/1665625187276264.png,01_试点医院/南方医科大学第五附属医院/照片/林海燕-妇科-副主任医师-南方医科大学第五附属医院.png,png,png,144882,de1a70ac243b5d78491e37b73eb6f6fabbdff1a17029a47fe9f43b6e30234116,413,579,FULL_FETCH,
397,王雪芹,http://www.ny5y.cn/yisheng_xq.php?id=397,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221206/1670287343200915.jpg,01_试点医院/南方医科大学第五附属医院/照片/王雪芹-妇科-副主任医师-南方医科大学第五附属医院.jpg,jpg,jpg,24020,e6e3a3ac940d27a8f8d282be9aaacc759e81dfa51bdf6f42d48fff099e340544,280,208,FULL_FETCH,
241,肖芬球,http://www.ny5y.cn/yisheng_xq.php?id=241,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221013/1665626123113005.png,01_试点医院/南方医科大学第五附属医院/照片/肖芬球-妇科-副主任医师-南方医科大学第五附属医院.png,png,png,131020,f8eb00ebdbee6eafbfab4a89d5603e434134c5374c61ee163ab55d877d4f1173,413,579,FULL_FETCH,
240,陈文娟,http://www.ny5y.cn/yisheng_xq.php?id=240,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221013/1665626284119068.png,01_试点医院/南方医科大学第五附属医院/照片/陈文娟-妇科-副主任医师-南方医科大学第五附属医院.png,png,png,132355,f7f10e484b19115e7ebea7fe858369be411252ce627b21206c226aabe2a156d8,413,579,FULL_FETCH,
262,李辉,http://www.ny5y.cn/yisheng_xq.php?id=262,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221012/1665562186264731.png,01_试点医院/南方医科大学第五附属医院/照片/李辉-康复医学科-主任医师-南方医科大学第五附属医院.png,png,png,147693,a2d26be4386cff1ba887bb489e1015176e589972eecbcaa901270a39af4d3b0d,413,579,FULL_FETCH,
425,阳期望,http://www.ny5y.cn/yisheng_xq.php?id=425,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20260304/1772611152145361.jpg,01_试点医院/南方医科大学第五附属医院/照片/阳期望-康复医学科-副主任医师-南方医科大学第五附属医院.jpg,jpg,jpg,76153,f5caf6066a5a39df25fab163b86b13385f3f30a22c60eb18199623a6610ddb57,678,751,FULL_FETCH,
304,李远章,http://www.ny5y.cn/yisheng_xq.php?id=304,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221014/1665712566285171.png,01_试点医院/南方医科大学第五附属医院/照片/李远章-影像诊断科-主任医师-南方医科大学第五附属医院.png,png,png,163050,09c809d05485125084bf411102c2f04e3c60801ad415f7a7bbbb307a3a59eb40,413,579,FULL_FETCH,
307,梁健华,http://www.ny5y.cn/yisheng_xq.php?id=307,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221014/1665712890678439.png,01_试点医院/南方医科大学第五附属医院/照片/梁健华-影像诊断科-副主任医师-南方医科大学第五附属医院.png,png,png,153983,65a9a26befc8a18af3dc4dc0f96c6f905d9b9b8f9dd226955185a60e58be0ee0,413,579,FULL_FETCH,
305,熊伟立,http://www.ny5y.cn/yisheng_xq.php?id=305,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221014/1665711767135003.png,01_试点医院/南方医科大学第五附属医院/照片/熊伟立-影像诊断科-副主任医师-南方医科大学第五附属医院.png,png,png,126850,e2b0d93944cfc92d943ce6615898ead498212e236194aa0f8c958f76d9075d59,413,579,FULL_FETCH,
468,周骐,http://www.ny5y.cn/yisheng_xq.php?id=468,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221012/1665557071682484.png,01_试点医院/南方医科大学第五附属医院/照片/周骐-心血管内一科-主任医师-南方医科大学第五附属医院.png,png,png,170863,cd1f843b524ac623fe96c97741d202fdac8ef2f387a846187d3ca5deeaa4cee4,413,579,FULL_FETCH,
298,张建兴,http://www.ny5y.cn/yisheng_xq.php?id=298,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221014/1665708456139001.png,01_试点医院/南方医科大学第五附属医院/照片/张建兴-心血管内一科-副主任医师-南方医科大学第五附属医院.png,png,png,143922,eb24fe3ca119735220c92b11913675e9e1422b9cb1cb7ff60b217f5d2cb42b14,413,582,FULL_FETCH,
402,熊建文,http://www.ny5y.cn/yisheng_xq.php?id=402,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20260304/1772613413138958.jpg,01_试点医院/南方医科大学第五附属医院/照片/熊建文-心血管内一科-副主任医师-南方医科大学第五附属医院.jpg,jpg,jpg,69248,44bb63d147174963bea50f0ae267b93c54bcee1324ea418014adc7c9848f4265,1707,1280,FULL_FETCH,
296,陈刚,http://www.ny5y.cn/yisheng_xq.php?id=296,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221012/1665557472191706.png,01_试点医院/南方医科大学第五附属医院/照片/陈刚-心血管内二科-主任医师-南方医科大学第五附属医院.png,png,png,165756,3b49c53b0d8e5164067a90f020bc6216a707cdeef6d80eaa667ac639a743534c,413,579,FULL_FETCH,
401,骆志鹏,http://www.ny5y.cn/yisheng_xq.php?id=401,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20200901/1598951241774270.jpg,01_试点医院/南方医科大学第五附属医院/照片/骆志鹏-心血管内二科-副主任医师-南方医科大学第五附属医院.jpg,jpg,jpg,312913,a22afefb64bcde2d9a06249abeea749147288ff672b36865aa10a310510895a7,1607,2394,FULL_FETCH,
472,康新,http://www.ny5y.cn/yisheng_xq.php?id=472,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221013/1665623360113939.png,01_试点医院/南方医科大学第五附属医院/照片/康新-急诊医学科-主任医师-南方医科大学第五附属医院.png,png,png,187500,298caea9790598b1951d5ca4c3767e85a738453a78a43cdaf47a0439c21f2632,413,579,FULL_FETCH,
256,谢慧玲,http://www.ny5y.cn/yisheng_xq.php?id=256,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221013/1665623594557519.png,01_试点医院/南方医科大学第五附属医院/照片/谢慧玲-急诊医学科-副主任医师-南方医科大学第五附属医院.png,png,png,138439,1dc2a563002e82b0cc64b5ceca9ed75ef87a8691fbda49d7fd42da972528ae9f,413,579,FULL_FETCH,
477,郑汝刚,http://www.ny5y.cn/yisheng_xq.php?id=477,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221013/1665623619682096.png,01_试点医院/南方医科大学第五附属医院/照片/郑汝刚-急诊医学科-副主任医师-南方医科大学第五附属医院.png,png,png,147551,2557343cab4a535426c7fb64770094902102237ca36e8bf2b8ee252b08223205,413,579,FULL_FETCH,
494,何卓凯,http://www.ny5y.cn/yisheng_xq.php?id=494,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221013/1665645337807104.png,01_试点医院/南方医科大学第五附属医院/照片/何卓凯-放射治疗科-副主任医师-南方医科大学第五附属医院.png,png,png,164294,de6da92057b28cb02f8b431ebf32e7b73f9e8229d05571be7ef5d3a1c28c22fc,413,579,FULL_FETCH,OWNER_APPROVED_SAME_PERSON_ALLOWLIST: 同名+同职称+擅长逐字一致+同 SHA 异上传路径; sha256=de6da92057b28cb02f8b431ebf32e7b73f9e8229d05571be7ef5d3a1c28c22fc; owner_ruling=https://github.com/nancywrayg57-jpg/doctor-data-collection/pull/80#issuecomment-5337332486
493,曾世彬,http://www.ny5y.cn/yisheng_xq.php?id=493,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221014/1665713276101387.png,01_试点医院/南方医科大学第五附属医院/照片/曾世彬-放射治疗科-副主任医师-南方医科大学第五附属医院.png,png,png,151966,bf8cf2b07f2e832b7b1c9163aec627070f525ceefe088cd35d4a1dc5cc1b2520,413,579,FULL_FETCH,
489,陈特立,http://www.ny5y.cn/yisheng_xq.php?id=489,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221013/1665645447978499.png,01_试点医院/南方医科大学第五附属医院/照片/陈特立-放射治疗科-副主任医师-南方医科大学第五附属医院.png,png,png,134803,d48a3b1b579a99f88d01d48d201cdc5001efd9361095a81e81c2b1fc93e372f7,413,579,FULL_FETCH,OWNER_APPROVED_SAME_PERSON_ALLOWLIST: 同名+同职称+擅长逐字一致+同 SHA 异上传路径; sha256=d48a3b1b579a99f88d01d48d201cdc5001efd9361095a81e81c2b1fc93e372f7; owner_ruling=https://github.com/nancywrayg57-jpg/doctor-data-collection/pull/80#issuecomment-5337332486
522,唐振,http://www.ny5y.cn/yisheng_xq.php?id=522,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20230613/1686642343558724.jpg,01_试点医院/南方医科大学第五附属医院/照片/唐振-新生儿科-副主任医师-南方医科大学第五附属医院.jpg,jpg,jpg,213924,e8859da687cd65aa52276111191554dbc4c26c5a2be6c08223f633fce879d290,1050,1500,FULL_FETCH,
553,李清河,http://www.ny5y.cn/yisheng_xq.php?id=553,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20260304/1772614859493832.jpg,01_试点医院/南方医科大学第五附属医院/照片/李清河-新生儿科-副主任医师-南方医科大学第五附属医院.jpg,jpg,jpg,13122,34f45eb0eb57cda0d945dd6471ff5bc3cbcfa900ec1845909dffc06bac3caeb8,438,387,FULL_FETCH,
33,刘金辉,http://www.ny5y.cn/yisheng_xq.php?id=33,实采,,1,http://www.ny5y.cn/ueditor/php/upload/image/20221012/1665568139796001.png,01_试点医院/南方医科大学第五附属医院/照片/刘金辉-普儿科-主任医师-南方医科大学第五附属医院.png,png,png,164431,bd9484075367c1fec9ddc05d3925655722489147cf02fb1c8c8d7fe075f81909,413,579,FULL_FETCH,
