name,department,primary_title,title_level,template,source_link,detail_id,photo_url,filename,disk_path,bytes,sha256,width,height,detail_status,detail_final_url,photo_status,photo_final_url,container_selector,detection_feature,html_snippet,detail_attempts,photo_attempts,excluded_resources
靳利利,心血管科,主任中医师,正高,specialist,https://www.gdzy5413.com/main/doctor/specialist.aspx?typeid=699,specialist-699,https://www.gdzy5413.com/UploadFiles/image/2014-2/20140214052754190.jpg,靳利利-心血管科-主任中医师-广东省第二中医院.jpg,work/广东省第二中医院_photo_backfill_trial_photos/靳利利-心血管科-主任中医师-广东省第二中医院.jpg,52324,b11b85afe94fafe92e2486b09c3aa14719ed7204f37e28595583445f74a25917,342,369,200,https://www.gdzy5413.com/main/doctor/specialist.aspx?typeid=699,200,https://www.gdzy5413.com/UploadFiles/image/2014-2/20140214052754190.jpg,.main_left_img .docimg_title + .docimg_ming + .docimg_cover + div[style*='background:url'],main_left_img 内 docimg_title 姓名一致，且恰有一个 inline background:url(/UploadFiles/image/<file>),"<div class=""docimg_title"">靳利利</div> <div class=""docimg_ming"" val=""心血管科主任、主任中医师、教授、医学博士、硕士研究生导师""> </div> <div class=""docimg_cover""></div> <div style="" overflow:hidden; width:340px; background:url(/UploadFiles/image/2014-2/20140214052754190.jpg) no-repeat center; height:369px;""></div>","[{""attempt"":1,""utc"":""2026-08-18T15:45:33Z"",""status"":200,""content_type"":""text/html"",""final_url"":""https://www.gdzy5413.com/main/doctor/specialist.aspx?typeid=699"",""error"":""""}]","[{""attempt"":1,""utc"":""2026-08-18T15:45:33Z"",""status"":200,""content_type"":""image/jpeg"",""final_url"":""https://www.gdzy5413.com/UploadFiles/image/2014-2/20140214052754190.jpg"",""error"":""""}]","[{""url"":""https://www.gdzy5413.com/UploadFiles/image/2013-12/20131226040613496.jpg"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2013-12/20131226040736895.jpg"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/main/doctor/style/images/ks04_r2_c21.jpg"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2025-6/20250620113738740_s.png"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2013-12/20131202104531799.png"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/main/doctor/style/images/mainbg2.jpg"",""reason"":""template-style-assets""}]"
范德辉,针灸康复科五区,主任中医师,正高,specialist,https://www.gdzy5413.com/main/doctor/specialist.aspx?typeid=1452,specialist-1452,https://www.gdzy5413.com/UploadFiles/image/2014-4/20140410101222463.jpg,范德辉-针灸康复科五区-主任中医师-广东省第二中医院.jpg,work/广东省第二中医院_photo_backfill_trial_photos/范德辉-针灸康复科五区-主任中医师-广东省第二中医院.jpg,52289,77b73f64b55089542b62b8ab4de6aba2bfddb76b0cc47d0f76d7a269579a4ada,342,369,200,https://www.gdzy5413.com/main/doctor/specialist.aspx?typeid=1452,200,https://www.gdzy5413.com/UploadFiles/image/2014-4/20140410101222463.jpg,.main_left_img .docimg_title + .docimg_ming + .docimg_cover + div[style*='background:url'],main_left_img 内 docimg_title 姓名一致，且恰有一个 inline background:url(/UploadFiles/image/<file>),"<div class=""docimg_title"">范德辉</div> <div class=""docimg_ming"" val=""国务院特殊津贴专家、广东省名中医、主任中医师、二级教授、博士研究生导师、针康五区区长""> </div> <div class=""docimg_cover""></div> <div style="" overflow:hidden; width:340px; background:url(/UploadFiles/image/2014-4/20140410101222463.jpg) no-repeat center; height:369px;""></div>","[{""attempt"":1,""utc"":""2026-08-18T15:45:34Z"",""status"":200,""content_type"":""text/html"",""final_url"":""https://www.gdzy5413.com/main/doctor/specialist.aspx?typeid=1452"",""error"":""""}]","[{""attempt"":1,""utc"":""2026-08-18T15:45:34Z"",""status"":200,""content_type"":""image/jpeg"",""final_url"":""https://www.gdzy5413.com/UploadFiles/image/2014-4/20140410101222463.jpg"",""error"":""""}]","[{""url"":""https://www.gdzy5413.com/UploadFiles/image/2013-12/20131226040613496.jpg"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2013-12/20131226040736895.jpg"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/main/doctor/style/images/ks04_r2_c21.jpg"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2025-6/20250620113738740_s.png"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2013-12/20131202104531799.png"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/main/doctor/style/images/mainbg2.jpg"",""reason"":""template-style-assets""}]"
孙正平,治未病(健康体检)中心,主治中医师,其他,ksdoctorinfo,https://www.gdzy5413.com/main/ks/templet2/ksdoctorinfo.aspx?bid=104&typeid=102&cid=104&ksid=102&id=488,ksdoctorinfo-488,https://www.gdzy5413.com/UploadFiles/image/2014-3/20140305102314685_s.jpg,孙正平-治未病(健康体检)中心-主治中医师-广东省第二中医院.png,work/广东省第二中医院_photo_backfill_trial_photos/孙正平-治未病(健康体检)中心-主治中医师-广东省第二中医院.png,72684,2433a183fcefadaca3a3d8d960225f5ec4f04fdeeab5570b78a74cfe6c7aae87,178,160,200,https://www.gdzy5413.com/main/ks/templet2/ksdoctorinfo.aspx?bid=104&typeid=102&cid=104&ksid=102&id=488,200,https://www.gdzy5413.com/UploadFiles/image/2014-3/20140305102314685_s.jpg,资料卡 div[style*='width: 120px'] > img[width='120px'][height='155px'],资料卡姓名字段一致，且恰有一个 120px×155px img 指向 /UploadFiles/image/<file>,"<div style=""float: left; width: 120px;""> <img border=""5px"" style=""border-color: Black;"" src=""/UploadFiles/image/2014-3/20140305102314685_s.jpg"" width=""120px"" height=""155px"" /> </div>","[{""attempt"":1,""utc"":""2026-08-18T15:45:34Z"",""status"":200,""content_type"":""text/html"",""final_url"":""https://www.gdzy5413.com/main/ks/templet2/ksdoctorinfo.aspx?bid=104&typeid=102&cid=104&ksid=102&id=488"",""error"":""""}]","[{""attempt"":1,""utc"":""2026-08-18T15:45:35Z"",""status"":200,""content_type"":""image/jpeg"",""final_url"":""https://www.gdzy5413.com/UploadFiles/image/2014-3/20140305102314685_s.jpg"",""error"":""""}]","[{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/logotop.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/lgtitlebcg.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2013-12/20131226040613496.jpg"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2013-12/20131226040736895.jpg"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/bian1.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/bian2.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/bian3.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/bian4.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/pic1.jpg"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/ks04_r2_c21.jpg"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/btn_bg1_r2_c2.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2025-6/20250620113738740_s.png"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2013-12/20131202104531799.png"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/logo_05.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2019-3/20190325083422870_s.jpg"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/mainbg2.jpg"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/ksindextop_bak.jpg"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/list02_r4_c1.jpg"",""reason"":""template-style-assets""}]"
周永霞,儿科,主任医师,正高,ksdoctorinfo,https://www.gdzy5413.com/main/ks/templet2/ksdoctorinfo.aspx?bid=72&typeid=70&cid=72&ksid=70&id=109,ksdoctorinfo-109,https://www.gdzy5413.com/UploadFiles/image/upload/633821470657860797.jpg,周永霞-儿科-主任医师-广东省第二中医院.jpg,work/广东省第二中医院_photo_backfill_trial_photos/周永霞-儿科-主任医师-广东省第二中医院.jpg,12269,333e5f5f7b8fed816e941d3a1b1b9cd82c848c41f2738ae3616fe8654274f51e,86,126,200,https://www.gdzy5413.com/main/ks/templet2/ksdoctorinfo.aspx?bid=72&typeid=70&cid=72&ksid=70&id=109,200,https://www.gdzy5413.com/UploadFiles/image/upload/633821470657860797.jpg,资料卡 div[style*='width: 120px'] > img[width='120px'][height='155px'],资料卡姓名字段一致，且恰有一个 120px×155px img 指向 /UploadFiles/image/<file>,"<div style=""float: left; width: 120px;""> <img border=""5px"" style=""border-color: Black;"" src=""/UploadFiles/image/upload/633821470657860797.jpg"" width=""120px"" height=""155px"" /> </div>","[{""attempt"":1,""utc"":""2026-08-18T15:45:35Z"",""status"":200,""content_type"":""text/html"",""final_url"":""https://www.gdzy5413.com/main/ks/templet2/ksdoctorinfo.aspx?bid=72&typeid=70&cid=72&ksid=70&id=109"",""error"":""""}]","[{""attempt"":1,""utc"":""2026-08-18T15:45:35Z"",""status"":200,""content_type"":""image/jpeg"",""final_url"":""https://www.gdzy5413.com/UploadFiles/image/upload/633821470657860797.jpg"",""error"":""""}]","[{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/logotop.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/lgtitlebcg.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2013-12/20131226040613496.jpg"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2013-12/20131226040736895.jpg"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/bian1.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/bian2.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/bian3.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/bian4.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/pic1.jpg"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/ks04_r2_c21.jpg"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/btn_bg1_r2_c2.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2025-6/20250620113738740_s.png"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2013-12/20131202104531799.png"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/logo_05.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2019-3/20190325083422870_s.jpg"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/mainbg2.jpg"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/ksindextop_bak.jpg"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/list02_r4_c1.jpg"",""reason"":""template-style-assets""}]"
陈伟萍,医技科,副主任医师,副高,ksdoctorinfo,https://www.gdzy5413.com/main/ks/templet2/ksdoctorinfo.aspx?bid=929&typeid=134&cid=929&ksid=134&id=444,ksdoctorinfo-444,https://www.gdzy5413.com/UploadFiles/image/2014-3/20140301102516894_s.jpg,陈伟萍-医技科-副主任医师-广东省第二中医院.png,work/广东省第二中医院_photo_backfill_trial_photos/陈伟萍-医技科-副主任医师-广东省第二中医院.png,11443,8ae0c8963d2d89608000ac19af1799079eadfa5947b8dbb02e4d77e7b85f6f03,75,100,200,https://www.gdzy5413.com/main/ks/templet2/ksdoctorinfo.aspx?bid=929&typeid=134&cid=929&ksid=134&id=444,200,https://www.gdzy5413.com/UploadFiles/image/2014-3/20140301102516894_s.jpg,资料卡 div[style*='width: 120px'] > img[width='120px'][height='155px'],资料卡姓名字段一致，且恰有一个 120px×155px img 指向 /UploadFiles/image/<file>,"<div style=""float: left; width: 120px;""> <img border=""5px"" style=""border-color: Black;"" src=""/UploadFiles/image/2014-3/20140301102516894_s.jpg"" width=""120px"" height=""155px"" /> </div>","[{""attempt"":1,""utc"":""2026-08-18T15:45:36Z"",""status"":200,""content_type"":""text/html"",""final_url"":""https://www.gdzy5413.com/main/ks/templet2/ksdoctorinfo.aspx?bid=929&typeid=134&cid=929&ksid=134&id=444"",""error"":""""}]","[{""attempt"":1,""utc"":""2026-08-18T15:45:36Z"",""status"":200,""content_type"":""image/jpeg"",""final_url"":""https://www.gdzy5413.com/UploadFiles/image/2014-3/20140301102516894_s.jpg"",""error"":""""}]","[{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/logotop.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/lgtitlebcg.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2013-12/20131226040613496.jpg"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2013-12/20131226040736895.jpg"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/bian1.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/bian2.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/bian3.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/bian4.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/pic1.jpg"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/ks04_r2_c21.jpg"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/btn_bg1_r2_c2.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2025-6/20250620113738740_s.png"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2013-12/20131202104531799.png"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/logo_05.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2019-3/20190325083422870_s.jpg"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/mainbg2.jpg"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/ksindextop_bak.jpg"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/list02_r4_c1.jpg"",""reason"":""template-style-assets""}]"
宫静,呼吸与危重症医学科,副主任中医师,副高,ksdoctorinfo,https://www.gdzy5413.com/main/ks/templet2/ksdoctorinfo.aspx?bid=31&typeid=29&cid=31&ksid=29&id=657,ksdoctorinfo-657,https://www.gdzy5413.com/UploadFiles/image/2017-2/20170215031752407_s.jpg,宫静-呼吸与危重症医学科-副主任中医师-广东省第二中医院.png,work/广东省第二中医院_photo_backfill_trial_photos/宫静-呼吸与危重症医学科-副主任中医师-广东省第二中医院.png,164184,f223b5d7c65eb206b366e661395fa06c98e40568acef9ec5e8b9f8cbdb9fec4b,248,365,200,https://www.gdzy5413.com/main/ks/templet2/ksdoctorinfo.aspx?bid=31&typeid=29&cid=31&ksid=29&id=657,200,https://www.gdzy5413.com/UploadFiles/image/2017-2/20170215031752407_s.jpg,资料卡 div[style*='width: 120px'] > img[width='120px'][height='155px'],资料卡姓名字段一致，且恰有一个 120px×155px img 指向 /UploadFiles/image/<file>,"<div style=""float: left; width: 120px;""> <img border=""5px"" style=""border-color: Black;"" src=""/UploadFiles/image/2017-2/20170215031752407_s.jpg"" width=""120px"" height=""155px"" /> </div>","[{""attempt"":1,""utc"":""2026-08-18T15:45:36Z"",""status"":200,""content_type"":""text/html"",""final_url"":""https://www.gdzy5413.com/main/ks/templet2/ksdoctorinfo.aspx?bid=31&typeid=29&cid=31&ksid=29&id=657"",""error"":""""}]","[{""attempt"":1,""utc"":""2026-08-18T15:45:37Z"",""status"":200,""content_type"":""image/jpeg"",""final_url"":""https://www.gdzy5413.com/UploadFiles/image/2017-2/20170215031752407_s.jpg"",""error"":""""}]","[{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/logotop.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/lgtitlebcg.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2013-12/20131226040613496.jpg"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2013-12/20131226040736895.jpg"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/bian1.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/bian2.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/bian3.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/bian4.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/pic1.jpg"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/ks04_r2_c21.jpg"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/btn_bg1_r2_c2.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2025-6/20250620113738740_s.png"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2013-12/20131202104531799.png"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/logo_05.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2019-3/20190325083422870_s.jpg"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/mainbg2.jpg"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2014-1/20140108111712905.jpg"",""reason"":""outside-doctor-container""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/list02_r4_c1.jpg"",""reason"":""template-style-assets""}]"
林谋清,外一科,主治中医师,其他,ksdoctorinfo,https://www.gdzy5413.com/main/ks/templet2/ksdoctorinfo.aspx?bid=47&typeid=45&cid=47&ksid=45&id=417,ksdoctorinfo-417,https://www.gdzy5413.com/UploadFiles/image/2014-2/20140228033357452_s.jpg,林谋清-外一科-主治中医师-广东省第二中医院.png,work/广东省第二中医院_photo_backfill_trial_photos/林谋清-外一科-主治中医师-广东省第二中医院.png,27977,d0e3812f91b3c98d4838518677fe433f69d4b45504acf0b85f9e832257a3871c,150,100,200,https://www.gdzy5413.com/main/ks/templet2/ksdoctorinfo.aspx?bid=47&typeid=45&cid=47&ksid=45&id=417,200,https://www.gdzy5413.com/UploadFiles/image/2014-2/20140228033357452_s.jpg,资料卡 div[style*='width: 120px'] > img[width='120px'][height='155px'],资料卡姓名字段一致，且恰有一个 120px×155px img 指向 /UploadFiles/image/<file>,"<div style=""float: left; width: 120px;""> <img border=""5px"" style=""border-color: Black;"" src=""/UploadFiles/image/2014-2/20140228033357452_s.jpg"" width=""120px"" height=""155px"" /> </div>","[{""attempt"":1,""utc"":""2026-08-18T15:45:37Z"",""status"":200,""content_type"":""text/html"",""final_url"":""https://www.gdzy5413.com/main/ks/templet2/ksdoctorinfo.aspx?bid=47&typeid=45&cid=47&ksid=45&id=417"",""error"":""""}]","[{""attempt"":1,""utc"":""2026-08-18T15:45:37Z"",""status"":200,""content_type"":""image/jpeg"",""final_url"":""https://www.gdzy5413.com/UploadFiles/image/2014-2/20140228033357452_s.jpg"",""error"":""""}]","[{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/logotop.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/lgtitlebcg.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2013-12/20131226040613496.jpg"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2013-12/20131226040736895.jpg"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/bian1.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/bian2.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/bian3.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/bian4.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/pic1.jpg"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/ks04_r2_c21.jpg"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/btn_bg1_r2_c2.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2025-6/20250620113738740_s.png"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2013-12/20131202104531799.png"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/logo_05.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2019-3/20190325083422870_s.jpg"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/mainbg2.jpg"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2024-12/20241224093314202.jpg"",""reason"":""outside-doctor-container""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/list02_r4_c1.jpg"",""reason"":""template-style-assets""}]"
何宇巍,检验科,主管技师,其他,ksdoctorinfo,https://www.gdzy5413.com/main/ks/templet2/ksdoctorinfo.aspx?bid=926&typeid=131&cid=926&ksid=131&id=767,ksdoctorinfo-767,https://www.gdzy5413.com/UploadFiles/image/2023-3/20230327102839830_s.jpg,何宇巍-检验科-主管技师-广东省第二中医院.png,work/广东省第二中医院_photo_backfill_trial_photos/何宇巍-检验科-主管技师-广东省第二中医院.png,12991,975f31c2124fbd27eaa87658449261f2a4186f774a109fe3da017c2346822b2e,71,100,200,https://www.gdzy5413.com/main/ks/templet2/ksdoctorinfo.aspx?bid=926&typeid=131&cid=926&ksid=131&id=767,200,https://www.gdzy5413.com/UploadFiles/image/2023-3/20230327102839830_s.jpg,资料卡 div[style*='width: 120px'] > img[width='120px'][height='155px'],资料卡姓名字段一致，且恰有一个 120px×155px img 指向 /UploadFiles/image/<file>,"<div style=""float: left; width: 120px;""> <img border=""5px"" style=""border-color: Black;"" src=""/UploadFiles/image/2023-3/20230327102839830_s.jpg"" width=""120px"" height=""155px"" /> </div>","[{""attempt"":1,""utc"":""2026-08-18T15:45:37Z"",""status"":200,""content_type"":""text/html"",""final_url"":""https://www.gdzy5413.com/main/ks/templet2/ksdoctorinfo.aspx?bid=926&typeid=131&cid=926&ksid=131&id=767"",""error"":""""}]","[{""attempt"":1,""utc"":""2026-08-18T15:45:38Z"",""status"":200,""content_type"":""image/jpeg"",""final_url"":""https://www.gdzy5413.com/UploadFiles/image/2023-3/20230327102839830_s.jpg"",""error"":""""}]","[{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/logotop.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/lgtitlebcg.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2013-12/20131226040613496.jpg"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2013-12/20131226040736895.jpg"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/bian1.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/bian2.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/bian3.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/bian4.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/pic1.jpg"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/ks04_r2_c21.jpg"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/btn_bg1_r2_c2.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2025-6/20250620113738740_s.png"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2013-12/20131202104531799.png"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/logo_05.png"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/UploadFiles/image/2019-3/20190325083422870_s.jpg"",""reason"":""public-navigation-footer-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/mainbg2.jpg"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/ksindextop_bak.jpg"",""reason"":""template-style-assets""},{""url"":""https://www.gdzy5413.com/main/ks/templet2/style/images/list02_r4_c1.jpg"",""reason"":""template-style-assets""}]"
